frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_18,ID_19,ID_20,ID_21,ID_22,ID_23,ID_24,ID_25,ID_26,ID_27,ID_28,ID_29,ID_30,ID_31,ID_32,ID_33,ID_34,ID_35,ID_36,ID_37,ID_38,ID_39,ID_40,ID_42,ID_43
27666,,,(369!369),,(1609!295),,,,(181!987),,(543!614),,,,(374!616),,,,,(91!1195),,,,,,,,(786!270),,,,,,,,,,,,,,,
27667,,,(369!369),,(1611!296),,,,,,(542!614),,,,(375!616),,,,,(90!1195),,,,,,,,(786!270),,,,,,,,,,,,,,,
27668,,,(369!369),,(1609!296),,,,,,(542!615),,,(1456!792),(374!616),,,,,(89!1195),,,,,,,,(786!270),,,,,,,,,,,,,,,
27669,,,(369!369),,(1609!294),,,,,,(543!615),,,,(375!616),,,,,(89!1195),,,,,,,,(786!270),,,,,,,,,,,,,,,
27670,,,(369!370),,(1609!295),,,,,,(539!615),,,,(375!616),,,,,(89!1195),,,,,,,,(785!270),,,,,,,,,,,,,,,
27671,,,,,(1609!295),,,,,,(538!615),,,,(375!616),,,,,,,,,,,,,(785!270),,,,,,,,,,,,,,,
27672,,,(369!370),,(1610!295),,,,,,(537!615),,,,(374!616),,,,,(88!1195),,,,,,,,(785!270),,,(310!217),,,,,,,,,,,,
27673,,,(369!370),,(1609!295),,,,,,(536!616),,,(1456!792),(375!616),,,,,(88!1195),,,,,,,,(786!270),,,(310!217),,,,,,,,,,,,
27674,,,(370!368),,(1612!297),,,,(182!988),,(535!615),,,(1456!792),(374!616),,,,,(87!1195),,,,,,,,(786!270),,,,,,,,,,,,,,,
27675,,,(370!370),,(1610!295),,,,,,(534!615),,,,(374!616),,,,,(87!1195),,,,,,,,(786!270),,,,,,,,,,,,,,,
27676,,,(369!371),,(1610!295),,,,,,(533!615),,,(1456!792),(374!616),,,,,,,,,,,,,(786!270),,,,,,,,,,,,,,,
27677,,,(369!371),,(1610!295),,,,(183!988),,(532!615),,,(1456!792),(374!616),,,,,(87!1195),,,,,,,,(784!270),,,(310!216),,,,,,,,,,,,
27678,,,(369!371),,(1609!295),,,,(184!987),,(532!615),,,(1456!792),(374!616),,,,,(87!1195),,,,,,,,(786!270),,,,,,,,,,,,,,,
27679,,,(369!369),,(1610!295),,,,(184!986),,(534!616),,,,(374!616),,,,,(87!1195),,,,,,,,(786!270),,,,,,,,,,,,,,,
27680,,,(369!370),,(1610!295),,,,(185!986),,(531!616),,,(1456!792),(374!616),,,,,(87!1195),,,,,,,,(786!270),,,,,,,,,,,,,,,
27681,,,(369!369),,(1610!295),,,,(187!985),,(531!616),,,,(374!616),,,,,(87!1194),,,,,,,,(786!269),,,(310!216),,,,,,,,,,,,
27682,,,(369!370),,(1610!294),,,,(188!984),,,,,,(374!616),,,,,(86!1194),,,,,,,,(784!269),,,,,,,,,,,,,,,
27683,,,(369!369),,(1610!294),,,,(189!984),,(530!616),,,(1456!792),(374!616),,,,,,,,,,,,,(786!269),,,(310!216),,,,,,,,,,,,
27684,,,(369!370),,(1609!294),,,,(190!984),(228!980),(530!616),,,(1456!792),(374!616),,,,,(85!1194),,,,,,,,(786!269),,,,,,,,,,,,,,,
27685,,,(369!371),,(1610!294),,,,(190!984),,(529!616),,,,(374!616),,,,,(85!1194),,,,,,,,(786!269),,,(310!216),,,,,,,,,,,,
27686,,,(369!371),,(1610!294),,,,(189!983),,(528!615),,,,(374!616),,,,,(85!1194),,,,,,,,(786!269),,,,,,,,,,,,,,,
27687,,,(369!371),,,,,,(189!984),(228!980),(525!614),,,,(372!615),,,,,,,,,,,,,(785!269),,,(310!216),,,,,,,,,,,,
27688,,,(369!371),,(1610!294),,,,(189!983),(228!979),(524!613),,,(1456!792),(374!616),,,,,,,,,,,,,(786!269),,,(310!217),,,,,,,,,,,,
27689,,,(369!369),,(1610!294),,,,(189!982),(229!979),(524!613),,,(1456!792),(374!616),,,,,(85!1194),,,,,,,,(786!269),,,(310!216),,,,,,,,,,,,
27690,,,(369!371),,,,,,(190!982),,(526!615),,,(1456!792),(374!616),,,,,(85!1194),,,,,,,,(786!270),,,(310!217),,,,,,,,,,,,
27691,,,(369!369),,(1610!294),,,,(190!982),,(526!615),,,(1456!792),(372!616),,,,,(85!1194),,,,,,,,(786!269),,,,,,,,,,,,,,,
27692,,,(369!369),,,,,,(191!982),,(525!615),,,(1456!792),(374!616),,,,,(85!1194),,,,,,,,(786!270),,,,,,,,,,,,,,,
27693,,,(369!369),,,,,,(192!981),,(526!615),,,(1456!792),(373!615),,,,,(85!1194),,,,,,,,(786!269),,,(310!216),,,,,,,,,,,,
27694,,,(369!369),,(1610!294),,,,(191!981),,(526!614),,,(1456!792),(375!616),,,,,(85!1194),,,,,,,,(785!270),,,(310!217),,,,,,,,,,,,
27695,,,(369!370),,(1610!294),,,,(192!981),,(526!614),,,(1456!792),(374!616),,,,,,,,,,,,,(785!270),,,(310!217),,,,,,,,,,,,
27696,,,(369!369),,(1610!294),,,,(192!981),,(526!614),,,(1456!792),(375!616),,,,,(85!1194),,,,,,,,(785!270),,,(310!217),,,,,,,,,,,,
27697,,,(369!369),,(1610!294),,,,(192!980),,(526!614),,,(1456!792),(374!616),,,,,,,,,,,,,(785!270),,,,,,,,,,,,,,,
27698,,,(369!369),,(1610!294),,,,,,(525!614),,,(1456!792),(375!616),,,,,(85!1194),,,,,,,,(785!270),,,,,,,,,,,,,,,
27699,,,(369!369),,(1610!294),,,,(192!980),,(526!614),,,(1456!792),(375!616),,,,,,,,,,,,,(785!270),,,,,,,,,,,,,,,
27700,,,(369!369),,(1610!294),,,,(191!980),,(525!613),,,(1456!792),(375!616),,,,,,,,,,,,,(785!270),,,,,,,,,,,,,,,
27701,,,(369!369),,(1610!294),,,,,,(525!613),,,(1456!792),(375!616),,,,,,,,,,,,,(785!270),,,,,,,,,,,,,,,
27702,,,(369!369),,(1610!294),,,,(190!981),,(526!613),,,(1456!792),(375!616),,,,,,,,,,,,,(784!270),,,,,,,,,,,,,,,
27703,,,(369!369),,(1610!294),,,,(190!981),,,,,,(375!616),,,,,(85!1194),,,,,,,,(785!270),,,,,,,,,,,,,,,
27704,,,(369!369),,(1609!294),,,,(190!981),,(526!614),,,(1456!792),(375!616),,,,,(85!1194),,,,,,,,(784!270),,,,,,,,,,,,,,,
