frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_18,ID_19,ID_20,ID_21,ID_22,ID_23,ID_24,ID_25,ID_26,ID_27,ID_28,ID_29,ID_30,ID_31,ID_32,ID_33,ID_35,ID_36,ID_37,ID_38,ID_39
1083,(623!636),(777!568),,(395!1671),,(1360!820),,,,(1242!2039),,,(561!1240),(267!1610),(1177!1472),(733!1493),,,,(1294!1195),,,,,,,,(1109!2079),(831!566),,(454!666),,,(885!1274),(1288!503),,,(1260!1642),(1241!1127)
1084,(620!637),(776!568),,(394!1669),,(1359!821),,,,(1243!2038),,,(561!1242),(268!1610),(1177!1471),(733!1494),,,,(1294!1194),,,,,,,,,(832!566),,(455!667),(173!460),,(885!1276),(1295!505),,,(1260!1641),(1261!1153)
1085,(619!640),(776!568),,(392!1668),,(1360!820),,,,(1243!2040),,,(559!1246),(269!1613),(1175!1470),(734!1495),,,,(1286!1191),,,,,,,,(1108!2078),(833!567),,(455!667),(174!462),,(889!1278),(1295!506),,,(1260!1642),
1086,(618!642),(777!568),,(391!1668),,(1359!821),,,,(1243!2041),,,(561!1248),(270!1614),(1174!1469),(735!1495),,,,,,,,,,,,,(834!568),,(456!666),,,(895!1281),(1297!507),,,(1260!1641),
1087,(617!642),(777!566),,(390!1666),,(1359!821),,,,(1244!2041),,,(563!1250),(270!1614),(1171!1469),(735!1497),,,,(1292!1192),,,,,,,,,(834!569),,(457!665),,,(901!1285),(1296!509),,,(1260!1642),(1303!1221)
1088,(615!643),(777!568),,(392!1668),,(1359!821),,,,(1244!2042),,,(563!1251),(270!1613),(1171!1467),(736!1498),,,,(1301!1196),,,,,,,,,(835!571),,(458!666),,,(903!1288),(1303!508),,,(1260!1641),(1291!1217)
1089,(613!644),(776!568),,(389!1663),,(1358!821),,,,(1245!2042),,,(564!1252),(269!1612),(1169!1466),(736!1499),,,,(1292!1188),,,,,,,,(1114!2075),(834!571),,(457!665),,,(908!1291),(1307!507),,,(1260!1641),(1288!1216)
1090,(611!646),(776!568),,(388!1662),,(1358!821),,,,(1245!2041),,,(564!1254),(269!1610),(1168!1465),(737!1501),,,,(1291!1183),,,,,,,,(1111!2079),(835!571),,(457!665),(171!476),,(911!1294),(1309!506),,,(1260!1641),(1294!1216)
1091,(607!649),(776!568),,(387!1661),,(1358!821),,,,(1246!2042),,,(564!1255),(271!1610),(1166!1464),(738!1502),,,,(1291!1181),,,,,,,,(1116!2078),(838!575),,(457!665),(173!480),,(914!1297),(1311!505),,,(1260!1642),(1293!1216)
1092,(604!648),(776!568),,(386!1660),,(1358!821),,,,(1247!2042),,,(563!1255),(273!1609),(1165!1462),(739!1503),,,,(1290!1179),,,,,,,,,(865!586),,(457!665),,,(916!1299),(1314!504),,,(1260!1641),(1293!1216)
1093,(602!649),(776!568),,(386!1659),,(1358!821),,,,(1248!2042),,,,(274!1609),(1164!1461),(741!1505),,,,(1289!1178),,,,,,,,(1116!2080),,,(458!665),,,(919!1301),(1318!505),,,(1260!1642),(1294!1216)
1094,(600!651),(776!568),,(386!1659),,(1358!821),,,,(1248!2042),,,(561!1259),(275!1609),(1163!1458),(742!1507),,,,(1289!1177),,,,,,,,,(917!597),,(459!665),(173!480),,(922!1303),(1322!504),,,(1260!1642),(1294!1216)
1095,(599!653),(776!568),,(385!1658),,(1358!821),,,,(1249!2042),,,(559!1261),(278!1608),(1162!1458),(743!1509),,,,(1289!1175),,,,,,,,,(928!599),,(459!665),,,(926!1307),(1325!504),,,(1260!1641),(1295!1216)
1096,(596!654),(777!567),,(385!1658),,(1358!821),,,,(1250!2043),,,(557!1263),(279!1606),(1160!1455),(746!1510),,,,(1287!1174),,,,,,,,,(927!599),,(458!665),,,(932!1311),(1327!504),,,(1260!1642),(1295!1217)
1097,(594!655),(776!569),,(386!1658),,(1358!821),,,,(1251!2044),,,(557!1264),(281!1604),(1160!1453),(747!1511),,,,(1287!1173),,,,,,,,,(928!599),,(458!665),,,(935!1314),(1331!504),,,(1260!1641),(1295!1217)
1098,(591!657),(776!567),,(385!1658),,(1358!821),,,,(1251!2045),,,(555!1266),(285!1604),(1159!1452),(749!1511),,,,(1286!1171),,,,,,,,,(932!599),,(460!665),,,(940!1319),(1335!504),,,(1260!1642),(1296!1217)
1099,(589!659),(776!568),,(385!1658),,(1358!821),,,,(1251!2045),,,(554!1269),(288!1604),(1157!1449),(750!1512),,,,(1285!1170),,,,,,,,(1131!2082),(931!599),,(468!657),(175!498),,(945!1323),(1339!500),,,(1260!1642),(1296!1217)
1100,(588!661),(776!568),,(385!1658),,(1359!821),,,,(1252!2046),,,(553!1271),(289!1604),(1155!1449),(750!1513),,,,(1285!1170),,,,,,,,,(933!599),,(494!628),,,(950!1327),(1340!499),,,(1260!1642),(1296!1217)
1101,(586!663),(777!568),,(385!1658),,(1358!821),,,,(1252!2046),,,(554!1274),(290!1604),(1153!1449),(752!1514),,,,(1284!1169),,,,,,,,(1134!2082),(934!600),,(520!600),(174!498),,(954!1329),(1344!496),,,(1260!1642),(1296!1217)
1102,(584!665),(776!568),,(384!1658),,(1358!821),,,,(1253!2046),,,(553!1277),(291!1602),(1152!1448),(754!1516),,,,(1284!1169),,,,,,,,,(934!599),,,(174!500),,(958!1329),(1347!496),,,(1260!1642),(1296!1217)
1103,(583!667),(776!567),(592!557),(384!1658),,(1358!820),,,,(1254!2047),,,(553!1278),(292!1602),(1152!1447),(756!1517),,,,(1285!1168),,,,,,,,,(935!599),,,,,(962!1331),(1350!495),,,(1260!1642),(1296!1217)
1104,(582!669),(777!568),(630!530),(385!1658),,(1358!821),,,,(1256!2049),,,(553!1280),(293!1602),(1150!1447),(756!1521),,,,(1285!1169),,,,,,,,,(934!599),,,,,(965!1334),(1354!494),,,(1260!1642),(1296!1217)
1105,(581!670),(777!567),(653!510),(384!1658),,(1358!820),,,,(1258!2050),,,(552!1281),(293!1602),(1148!1446),(756!1523),,,,(1285!1169),,,,,,,,,(934!599),,,(176!506),,(967!1336),(1357!494),,,(1260!1641),(1296!1217)
1106,(580!671),(776!567),(668!493),(384!1658),,(1358!820),,,,(1258!2049),,,(552!1281),(296!1602),(1144!1446),(758!1523),,,,(1284!1169),,,,,,,,(1151!2082),(934!599),,,,,(971!1338),(1359!494),,,(1260!1642),(1296!1217)
1107,(580!673),(777!567),(676!482),(384!1658),,(1358!820),,,,(1260!2051),,,(553!1282),(298!1601),(1142!1445),(758!1525),,,,(1285!1169),,,,,,,,,(935!599),,,(176!510),,(973!1339),(1363!495),,,(1260!1642),(1296!1217)
1108,(579!674),(777!567),(677!475),(384!1658),,(1358!820),,,,(1261!2051),,,(553!1283),(301!1601),(1141!1443),(758!1527),,,,(1285!1168),,,,,,,,,(936!599),,,,,(976!1342),(1364!495),,,(1260!1642),(1296!1217)
1109,(578!675),(776!568),(676!467),(383!1657),,(1358!820),,,,(1263!2050),,,(554!1283),(303!1601),(1140!1442),(758!1530),,,,(1285!1168),,,,,,,,,(936!599),,,(177!512),,(977!1342),(1369!493),,,(1260!1642),(1297!1217)
1110,(577!676),(776!568),(668!450),(383!1657),,(1358!820),,,,(1265!2051),,,(553!1283),(304!1601),(1139!1441),(761!1532),,,,(1285!1169),,,,,,,,,(935!599),,,(178!510),,(981!1343),(1370!493),,,(1260!1642),(1297!1220)
1111,(577!678),(776!568),(656!437),(383!1658),,(1358!820),,,,(1267!2052),,,(554!1283),(303!1600),(1138!1439),(764!1533),,,,(1284!1169),,,,,,,,,(936!599),,,(178!518),,(985!1344),(1370!495),,,(1260!1642),(1302!1222)
1112,(575!679),(776!568),(638!433),(384!1657),,(1358!820),,,,(1269!2053),,,(553!1283),(304!1600),(1138!1439),(766!1535),,,,(1284!1169),,,,,,,,,(936!599),,,,,(988!1345),(1374!496),,,(1260!1642),(1305!1224)
1113,(573!682),(776!567),,(383!1656),,(1358!820),,,,(1270!2054),,,(553!1283),(303!1601),(1136!1437),(767!1537),,,,(1284!1169),,,,,,,,(1153!2085),(938!598),,,(179!524),,(991!1345),(1378!496),,,(1260!1642),(1312!1226)
1114,(570!683),(776!568),,(383!1657),,(1359!820),,,,(1271!2056),,,(554!1283),(303!1601),(1135!1436),(767!1538),,,,(1284!1169),,,,,,,,(1156!2086),(941!598),,,(178!525),,(992!1346),(1380!496),,,(1260!1642),(1317!1229)
1115,(568!687),(776!568),(612!447),(382!1656),,(1358!820),,,,(1272!2057),,,(555!1286),(304!1601),(1132!1435),(768!1538),,,,(1284!1169),,,,,,,,(1156!2083),(943!597),,,,,(994!1348),(1383!495),,,(1260!1642),(1321!1234)
1116,(567!689),(776!568),(609!452),(382!1656),,(1359!820),,,,(1273!2059),,,(556!1289),(303!1601),(1131!1434),(771!1540),,,,(1285!1169),,,,,,,,(1162!2087),(946!595),,,,,(996!1349),(1387!497),,,(1260!1642),(1324!1239)
1117,(565!693),(776!568),(609!452),(383!1656),,(1358!820),,,,(1274!2061),,,(556!1292),(304!1600),(1131!1433),(772!1542),,,,(1284!1169),,,,,,,,(1161!2085),(949!594),,,(178!535),,(998!1350),(1390!497),,,(1259!1641),(1328!1244)
1118,(562!695),(776!568),(611!455),(382!1656),,(1358!820),,,,(1276!2062),,,(556!1294),(303!1601),(1130!1433),(773!1544),,,,(1284!1169),,,,,,,,(1161!2087),(951!593),,,,,(998!1351),(1395!499),,,(1260!1642),(1330!1249)
1119,(560!697),(776!568),(612!457),(382!1656),,(1358!820),,,,(1277!2062),,,(554!1298),(303!1601),(1130!1432),(775!1548),,,,(1284!1169),,,,,,,,(1161!2087),(954!594),,,(177!541),,(999!1351),(1400!498),,,(1259!1642),(1332!1252)
1120,(558!698),(776!567),(610!459),(381!1657),,(1358!820),,,,(1279!2063),,,(554!1304),(301!1600),(1128!1431),(776!1550),,,,(1285!1168),,,,,,,,(1162!2087),(958!593),,,(177!544),,(999!1352),(1402!498),,,(1259!1642),(1334!1257)
1121,(556!700),(776!567),(611!460),(382!1656),,(1358!820),,,,(1281!2064),,,(553!1309),(302!1602),(1127!1430),(777!1551),,,,(1284!1168),,,,,,,,(1163!2088),(961!591),,,(177!547),,(1001!1353),(1405!499),,,(1259!1642),(1336!1262)
1122,(554!702),(776!565),(611!463),(381!1657),,(1358!820),,,,(1283!2066),,,(552!1314),(302!1601),(1126!1430),(777!1554),,,,(1284!1168),,,,,,,,,(966!591),,,,,(1003!1353),(1406!499),,,(1259!1641),(1339!1266)
1123,(552!704),(776!568),(610!465),(381!1656),,(1358!820),,,,(1283!2067),,,(551!1319),(304!1601),(1124!1429),(778!1557),,,,(1284!1169),,,,,,,,,(971!591),,,(177!556),,(1005!1354),(1411!502),,,(1259!1641),(1341!1270)
1124,(552!708),(776!568),(609!468),(381!1657),,(1359!820),,,,(1283!2067),,,(552!1324),(300!1600),(1123!1428),(780!1559),,,,(1285!1168),,,,,,,,,(976!590),,,(177!559),,(1007!1354),(1413!504),,,(1259!1641),(1345!1276)
1125,(550!710),(776!568),(608!469),(381!1657),,(1358!820),,,,(1283!2068),,,(551!1328),(303!1601),(1122!1427),(781!1560),,,,(1285!1169),,,,,,,,,(981!591),,,,,(1008!1355),(1417!504),,,(1259!1641),(1348!1281)
1126,(549!713),(776!568),(608!470),(380!1656),,(1358!820),,,,(1283!2069),,,(552!1331),(303!1600),(1121!1427),(783!1562),,,,(1285!1168),,,,,,,,,(987!590),,,,,(1009!1355),(1419!506),,,(1259!1641),(1350!1285)
1127,(547!717),(776!568),(609!471),(380!1656),,(1358!820),,,,(1283!2070),,,(552!1334),(304!1600),(1121!1427),(786!1563),,,,(1285!1168),,,,,,,,(1165!2087),(993!589),,,,,(1009!1356),(1421!509),,,(1259!1641),(1354!1289)
1128,(546!720),(777!565),(607!473),(380!1656),,(1358!820),,,,(1284!2071),,,(553!1337),(303!1601),(1121!1427),(788!1564),,,,(1285!1168),,,,,,,,(1165!2088),(998!589),,,,,(1010!1356),(1424!512),,,(1259!1641),(1359!1295)
1129,(544!721),(776!568),(607!474),(380!1655),,(1359!821),,,,(1284!2070),,,(552!1340),(303!1600),(1121!1426),(789!1565),,,,(1285!1169),,,,,,,,(1166!2087),(1001!589),,,,,(1011!1357),,,,(1259!1641),(1361!1298)
1130,(541!723),(776!568),(606!475),(379!1655),,(1361!820),,,,(1285!2075),,,(551!1343),(299!1600),(1121!1427),(791!1567),,,,(1285!1169),,,,,,,,(1168!2086),(1007!589),,,,,(1011!1356),,,,(1259!1642),(1363!1300)
1131,(539!724),(776!568),(605!477),(380!1655),,(1363!819),,,,(1285!2075),,,(552!1345),(303!1601),(1121!1427),(792!1571),,,,(1285!1169),,,,,,,,(1168!2086),(1013!588),,,,,(1012!1357),(1430!516),,,(1259!1642),(1366!1304)
1132,(537!727),(776!567),(603!480),(380!1655),,(1363!819),,,,(1286!2075),,,(550!1350),(303!1601),(1121!1427),(794!1573),,,,(1285!1168),,,,,,,,(1169!2086),(1018!587),,,(179!590),,(1012!1358),(1433!517),,,(1259!1642),(1369!1308)
1133,(535!729),(776!565),(601!483),(380!1655),,(1365!818),,,,(1285!2075),,,(548!1355),(303!1600),(1121!1427),(795!1575),,,,(1284!1168),,,,,,,,(1170!2085),(1021!586),,,(179!593),,(1012!1358),(1435!518),,,(1260!1642),(1372!1312)
1134,(533!731),(777!568),(602!484),(380!1655),,(1366!817),,,,(1285!2075),,,(548!1361),(303!1601),(1121!1427),(797!1577),,,,(1284!1168),,,,,,,,(1172!2085),(1026!585),,,(178!599),,(1013!1358),,,,(1259!1642),(1374!1317)
1135,(532!733),(776!567),(601!487),(381!1655),,(1367!816),,,,(1284!2075),,,(546!1366),(303!1601),(1121!1427),(797!1580),,,,(1282!1166),,,,,,,,(1173!2084),(1031!582),,,(178!599),,(1013!1359),,,,(1259!1642),(1379!1326)
1136,(531!736),(776!567),(600!489),(381!1655),,(1368!816),,,,(1285!2075),,,(545!1371),(303!1601),(1121!1427),(797!1582),,,,(1283!1165),,,,,,,,(1178!2083),(1036!582),,,(178!604),,(1013!1359),,,,(1260!1641),(1383!1332)
1137,(529!738),(776!568),(599!493),(380!1655),,(1368!816),,,,(1284!2074),,,(542!1378),(303!1601),(1121!1427),(800!1584),,,,(1281!1164),,,,,,,,(1183!2084),(1039!582),,,(178!607),,(1013!1359),,,,(1260!1641),(1386!1334)
1138,(528!741),(776!568),(598!495),(380!1655),,(1369!816),,,,(1284!2073),,,(539!1382),(303!1600),(1121!1427),(802!1586),,,,(1279!1163),,,,,,,,(1175!2082),(1042!581),,,(180!616),,(1013!1359),(1438!517),,,(1260!1642),(1388!1338)
1139,(527!745),(777!567),(593!497),(381!1655),,(1370!814),,,,(1285!2074),,,(539!1387),(303!1601),(1121!1427),(803!1587),,,,(1277!1160),,,,,,,,(1178!2082),(1045!581),,,,,(1014!1359),,,,(1259!1642),(1389!1342)
1140,(525!748),(777!565),(586!499),(381!1655),,(1372!814),,,,(1284!2073),,,(538!1393),(303!1601),(1121!1427),(806!1588),,,,(1277!1158),,,,,,,,(1177!2079),(1048!580),,,,,(1013!1359),,,,(1259!1643),(1390!1345)
1141,(523!750),(776!568),(581!503),(381!1655),,(1372!813),,,,(1284!2073),,,(537!1399),(303!1601),(1121!1427),(808!1589),,,,(1276!1156),,,,,,,,(1185!2079),(1050!579),,,,,(1014!1359),,,,(1258!1643),(1390!1348)
1142,(521!750),(776!567),(578!506),(380!1655),,(1373!811),,,,(1283!2072),,,(536!1404),(303!1600),(1121!1427),(812!1592),,,,(1275!1155),,,,,,,,(1192!2079),(1051!579),,,,,(1014!1359),,,,(1258!1643),(1392!1350)
1143,(521!752),(775!567),(572!509),(381!1655),,(1374!810),,,,(1283!2072),,,(534!1408),(304!1600),(1121!1427),(813!1594),,,,(1272!1152),,,,,,,,(1193!2080),(1053!578),,,,,(1014!1359),,,,(1257!1644),(1392!1356)
1144,(520!754),(777!568),(566!512),(380!1655),,(1376!808),,,,(1282!2073),,,(536!1408),(303!1601),(1121!1427),(815!1596),,,,(1269!1149),,,,,,,,(1195!2081),(1054!577),,,,,(1014!1358),,,,(1256!1643),(1394!1362)
1145,(517!756),(776!566),(562!510),(380!1655),,(1377!806),,,,(1282!2074),,,(530!1419),(303!1600),(1121!1427),(816!1599),,,,(1268!1144),,,,,,,,(1197!2083),(1056!577),,,,,(1014!1357),,,,(1257!1642),(1395!1366)
1146,(514!758),(777!565),(558!509),(381!1654),,(1379!803),,,,(1281!2073),,,(528!1423),(303!1600),(1120!1427),(818!1601),,,,(1267!1143),,,,,,,,(1198!2080),(1057!575),,,(177!640),,(1016!1357),,,,(1256!1644),(1398!1370)
1147,(513!761),(776!565),(553!509),(380!1654),,(1380!799),,,,(1281!2072),,,(525!1429),(303!1600),(1120!1427),(818!1603),,,,(1265!1140),,,,,,,,(1202!2080),(1059!575),,,,,(1049!1371),,,,(1257!1645),(1399!1374)
1148,(512!763),(776!565),(548!509),(380!1654),,(1381!797),,,,(1282!2072),,,(523!1435),(303!1600),(1121!1427),(820!1605),,,,(1265!1136),,,,,,,,(1205!2080),(1062!575),,,,,(1078!1384),,,,(1257!1646),(1400!1378)
1149,(511!765),(777!565),(545!508),(380!1654),,(1383!796),,,,(1282!2072),,,(523!1440),(303!1601),(1121!1426),(820!1608),,,,(1263!1132),,,,,,,,(1207!2081),(1061!574),,,,,,,,,(1257!1647),(1400!1380)
1150,(509!766),(777!565),(540!508),(381!1654),,(1384!795),,,,(1283!2071),,,(521!1444),(303!1601),(1122!1427),(823!1610),,,,(1261!1129),,,,,,,,(1208!2081),(1064!573),,,,,(1139!1415),,,,(1257!1648),(1400!1384)
1151,(508!771),(777!565),(533!506),(380!1655),,(1385!792),,,,(1285!2070),,,(517!1450),(303!1601),(1123!1428),(826!1612),,,,(1259!1126),,,,,,,,(1211!2082),(1066!572),,,,,(1151!1428),(1433!506),,,(1257!1648),(1400!1386)
1152,(507!775),(777!564),(528!506),(380!1654),,(1386!790),,,,(1286!2070),,,(514!1455),(303!1601),(1128!1431),(828!1612),,,,(1255!1123),,,,,,,,(1212!2085),(1070!569),,,,,(1159!1427),(1433!507),,,(1257!1649),(1401!1388)
1153,(505!777),(777!564),(525!504),(380!1655),,(1386!788),,,,(1286!2070),,,(513!1459),(303!1601),,(830!1614),,,,(1252!1119),,,,,,,,(1212!2083),(1072!566),,,,,,,,,(1257!1649),(1401!1388)
1154,(503!779),(777!564),(520!503),(381!1655),,(1386!788),,,,(1287!2071),,,(511!1463),(303!1601),,(831!1614),,,,(1249!1115),,,,,,,,(1213!2083),(1074!562),,,,,,(1433!506),,,(1257!1650),(1401!1389)
1155,(501!780),(777!564),(514!502),(380!1655),,(1386!787),,,,(1286!2071),,,(508!1465),(303!1600),,(833!1615),,,,(1248!1112),,,,,,,,(1213!2083),(1078!558),,,(177!667),,,(1432!504),,,(1256!1651),(1401!1389)
1156,(500!782),(777!564),(511!502),(380!1655),,(1387!786),,,,(1287!2071),,,(506!1469),(304!1601),(1123!1429),(837!1616),,,,(1248!1108),,,,,,,,(1212!2083),(1080!555),,,,,,(1430!502),,,(1257!1652),(1401!1389)
1157,(498!783),(777!564),(509!501),(380!1655),,(1387!785),,,,(1287!2071),,,(504!1472),(304!1600),(1123!1430),(839!1618),,,,(1248!1105),,,,,,,,(1210!2083),(1081!553),,,,,(1153!1421),(1432!501),,,(1257!1653),(1401!1390)
1158,(496!785),(777!564),(506!500),(380!1655),,(1386!785),,,,(1287!2071),,,(503!1474),(303!1600),(1127!1432),(839!1620),,,,(1246!1102),,,,,,,,(1211!2083),(1082!551),,,,,,(1432!500),,,(1257!1653),(1401!1389)
1159,(493!788),(777!564),(504!499),(380!1655),,(1386!784),,,,(1287!2069),,,(500!1478),(303!1600),(1122!1433),(840!1623),,,,(1246!1100),,,,,,,,,(1082!549),,,,,(1143!1422),,,,(1257!1655),(1401!1390)
1160,(492!790),(777!564),(502!499),(380!1654),,(1387!782),,,,(1288!2069),,,(499!1481),(303!1601),(1121!1434),(842!1624),,,,(1244!1094),,,,,,,,,(1083!547),,,(177!683),,(1150!1422),,,,(1258!1656),(1401!1390)
1161,(491!793),(777!564),(500!499),(380!1654),,(1387!783),,,,(1287!2068),,,(497!1486),(303!1600),(1122!1435),(842!1627),,,,(1243!1089),,,,,,,,(1215!2087),(1083!546),,,(177!680),,(1150!1422),,,,(1259!1658),(1401!1390)
1162,(490!796),(777!563),(499!499),(380!1654),,(1388!782),,,,(1290!2070),,,(495!1489),(303!1600),(1121!1435),(843!1628),,,,(1238!1085),,,,,,,,(1212!2084),(1085!544),,,,,(1149!1423),,,,(1260!1659),(1401!1390)
1163,(488!800),(778!564),(498!499),(380!1654),,(1388!782),,,,(1287!2064),,,(494!1491),(303!1600),(1121!1435),(845!1631),,,,(1237!1081),,,,,,,,,(1085!542),,,(179!688),,(1152!1425),,,,(1260!1660),(1401!1390)
1164,(487!803),(777!561),(497!498),(380!1654),,(1389!781),,,,(1285!2063),,,(491!1493),(304!1601),(1122!1435),(848!1633),,,,(1236!1077),,,,,,,,,(1086!541),,,(179!695),,(1151!1426),,,,(1261!1660),(1401!1390)
1165,(485!806),(776!563),(495!499),(380!1654),,(1389!781),,,,(1286!2066),,,(491!1495),(303!1600),(1121!1435),(852!1633),,,,(1234!1074),,,,,,,,,(1085!540),,,,,(1153!1428),,,,(1261!1661),(1401!1390)
1166,(483!807),(777!564),(494!498),(381!1654),,(1390!782),,,,(1287!2066),,,(489!1495),(303!1601),(1121!1435),(852!1634),,,,(1235!1069),,,,,,,,,(1086!540),,,,,(1142!1431),,,,(1261!1661),(1402!1390)
1167,(482!808),(777!561),(493!498),(381!1655),,(1389!782),,,,(1288!2065),,,(489!1496),(303!1601),(1121!1435),(855!1635),,,,(1235!1066),,,,,,,,,(1086!539),,,,,(1157!1435),,,,(1262!1662),(1402!1394)
1168,(481!810),(777!564),(492!499),(380!1655),,(1389!781),,,,(1288!2065),,,(488!1496),(303!1601),(1121!1435),(856!1636),,,,(1236!1063),,,,,,,,,(1085!538),,,,,(1160!1440),,,,(1262!1662),(1404!1398)
1169,(479!812),(777!564),(490!498),(380!1655),,(1388!781),,,,(1288!2066),,,(487!1497),(303!1600),(1120!1435),(858!1638),,,,(1236!1059),,,,,,,,,(1086!539),,,(177!713),,(1163!1446),,,,(1263!1663),(1405!1401)
1170,(475!814),(777!563),(488!499),(380!1655),,(1389!781),,,,(1289!2067),,,(487!1496),(303!1600),(1120!1435),(862!1640),,,,(1236!1056),,,,,,,,(1216!2087),(1086!538),,,,,(1166!1450),,,,(1263!1663),(1408!1403)
1171,(473!816),(777!563),(487!499),(380!1655),,(1388!781),,,,(1290!2066),,,(488!1496),(304!1600),(1120!1435),(863!1643),,,,(1233!1051),,,,,,,,(1216!2088),(1086!538),,,,,(1167!1453),,,,(1264!1664),(1410!1407)
1172,(472!819),(777!563),(486!499),(380!1655),,(1388!781),,,,(1291!2066),,,(488!1496),(303!1599),(1120!1435),(864!1646),,,,(1231!1047),,,,,,,,(1215!2087),(1086!538),,,(178!716),,(1169!1455),,,,(1264!1664),(1412!1413)
1173,(471!822),(777!563),(485!500),(379!1655),,,,,,(1293!2063),,,(488!1496),(303!1601),(1120!1435),(865!1647),,,,(1230!1045),,,,,,,,(1215!2087),(1086!538),,,(178!718),,(1170!1458),,,,(1264!1664),(1413!1417)
1174,(471!824),(777!562),(485!500),(379!1655),,(1388!780),,,,(1295!2063),,,(487!1496),(304!1600),(1120!1435),(865!1647),,,,(1230!1042),,,,,,,,(1215!2087),(1086!538),,,(177!720),,(1172!1461),,,,(1265!1665),(1415!1421)
1175,(469!828),(777!561),(484!500),(380!1655),,(1389!781),,,,(1296!2063),,,(487!1496),(303!1600),(1120!1435),(865!1650),,,,(1230!1038),,,,(1361!395),,,,(1215!2088),(1086!537),,,(178!727),,(1173!1464),,,,(1265!1666),(1416!1424)
1176,(468!832),(778!561),(483!500),(380!1655),,(1390!781),,,,(1297!2064),,,(484!1496),(303!1600),(1120!1435),(866!1651),,,,(1228!1034),,,,,,,,(1216!2087),(1085!537),,,(179!727),,(1177!1466),,,,(1266!1666),(1416!1428)
1177,(467!835),(777!561),(483!500),(380!1655),,(1390!781),,,,(1299!2064),,,(479!1495),(304!1601),(1120!1435),(867!1653),,,,(1229!1029),,,,,,,,(1216!2088),(1086!537),,,(180!728),,(1179!1469),,,,(1266!1666),(1417!1431)
1178,(465!837),(778!563),(483!500),(381!1655),,(1390!780),,,,(1301!2065),,,(476!1494),(303!1601),(1120!1435),(867!1654),,,,(1230!1027),,,,,,,,(1216!2088),(1085!538),,,(181!733),,(1180!1472),,,,(1266!1666),(1419!1434)
1179,(463!838),(778!562),(482!500),(381!1655),,(1391!781),,,,(1303!2065),,,(472!1496),(303!1601),(1120!1435),(868!1655),,,,(1230!1023),,,,,,,,(1216!2088),(1086!538),,,,,(1182!1474),,,,(1266!1666),(1422!1439)
1180,(462!840),(778!561),(482!500),(380!1655),,(1390!781),,,,(1304!2064),,,(466!1497),(303!1601),(1121!1435),(868!1655),,,,(1229!1020),,,,,,,,(1216!2088),(1086!538),,,,,(1182!1476),,,,(1266!1666),(1423!1442)
1181,(460!842),(777!564),(483!500),(380!1655),,(1390!780),,,,(1305!2064),,,(461!1499),(303!1600),(1121!1435),(869!1656),,,,(1229!1015),,,,,,,,(1216!2087),(1088!534),,,,,(1182!1477),,,,(1266!1666),(1424!1445)
1182,(458!843),(777!561),(482!500),(380!1655),,(1390!780),,,,(1305!2064),,,(456!1499),(303!1601),(1120!1435),(868!1656),,,,(1225!1009),,,,,,,,(1216!2088),(1107!502),,,,,(1183!1479),,,,(1265!1666),(1424!1448)
1183,(456!844),(777!562),(482!500),(380!1654),,(1390!780),,,,(1307!2064),,,(453!1499),(303!1601),(1120!1435),(869!1656),,,,(1224!1008),,,,(1361!394),,,,(1216!2087),(1112!485),,,,,(1182!1480),,,,(1264!1666),(1426!1452)
1184,(453!847),(777!563),(482!500),(379!1655),,(1390!780),,,,(1307!2065),,,(450!1499),(303!1601),(1118!1435),(869!1656),,,,(1224!1005),,,,,,,,(1216!2088),,,,,,(1183!1482),,,,(1264!1666),(1426!1455)
1185,(453!850),(777!563),(482!500),(380!1655),,(1390!780),,,,(1309!2065),,,(446!1499),(303!1601),(1115!1434),(869!1656),,,,(1222!1001),,,,,,,,(1216!2088),,,,,,(1183!1484),,,,(1264!1666),(1429!1461)
1186,(452!852),(778!563),(482!500),(380!1655),,(1390!780),,,,(1311!2065),,,(442!1499),(304!1601),(1111!1434),(869!1656),,,,(1223!999),,,,,,,,(1216!2087),(1124!463),,,(182!755),,(1184!1486),,,,(1265!1666),(1429!1460)
