frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_18,ID_19
2503,,,(1600!675),(1556!1115),(1666!1266),,,,,(1287!808),(1229!936),,,(1616!1288),(1408!576),(568!592),,,,
2504,,,(1599!678),(1555!1115),(1666!1266),,,,,(1286!808),(1229!940),,,(1617!1288),(1410!583),(572!596),,,,
2505,,,(1599!675),(1556!1117),(1665!1265),,,,,(1286!808),(1229!940),,,(1616!1289),(1409!577),(571!597),,,,
2506,,,(1598!676),(1550!1116),(1665!1266),,,,,(1286!808),(1229!940),,,(1616!1289),(1408!577),(571!596),,,,
2507,,,(1598!676),(1548!1114),(1671!1267),,,,,(1286!808),(1225!940),,,(1616!1292),(1408!576),(571!596),,,,
2508,,,(1597!677),(1550!1116),(1665!1266),,,,,(1286!808),(1226!940),,,(1616!1293),(1408!576),(568!592),,,,
2509,,,(1596!677),(1542!1114),(1665!1263),,,,,(1286!808),(1226!940),,,(1615!1290),(1408!576),(568!592),,,,
2510,,,(1596!677),(1541!1114),(1666!1263),,,,,(1286!808),(1229!940),,,(1615!1292),(1409!584),(568!592),,,,
2511,,,(1595!677),(1545!1117),(1665!1264),,,,,(1286!808),(1228!940),,,(1615!1294),(1408!574),(571!595),,,,
2512,,,(1594!678),(1537!1116),(1665!1265),,,,,(1286!808),(1229!940),,,(1615!1293),(1409!584),(568!592),,,,
2513,,,(1594!678),(1534!1117),(1665!1267),,,,,(1284!803),(1228!940),,,(1617!1295),(1408!575),(571!596),,,,
2514,,,(1593!678),(1538!1119),(1665!1264),,,,,(1284!803),(1228!940),,,(1619!1295),(1408!575),(568!592),,,,
2515,,,(1593!678),(1537!1119),(1666!1264),,,,,(1284!803),(1223!940),,,(1619!1295),(1408!575),(568!592),,,,
2516,,,(1593!678),(1529!1116),(1666!1266),,,,,(1286!808),(1228!939),,,(1622!1284),(1409!584),(571!596),,,,
2517,,,(1593!678),(1528!1117),(1666!1266),,,,,(1286!808),(1228!940),,,(1625!1284),(1408!575),(568!592),,,,
2518,,,(1593!678),(1531!1119),(1667!1266),,,,,(1286!808),(1228!938),,,(1629!1285),(1408!575),(568!592),,,,
2519,,,(1593!678),(1525!1117),(1666!1266),,,,,(1286!808),(1228!940),,,(1745!614),(1408!576),(568!592),,,,
2520,,,(1593!677),(1527!1119),(1666!1265),,,,,(1286!808),(1227!940),,,(1747!482),(1409!583),(570!596),,,,
2521,,,(1593!678),(1525!1118),(1666!1264),,,,,(1286!808),(1228!940),,,(1747!482),(1410!584),(570!596),,,,
2522,,,(1592!678),(1524!1118),(1666!1265),,,,,(1286!808),(1228!940),,,(1748!479),(1409!584),(568!591),,,,
2523,,,(1592!679),(1522!1120),(1666!1265),,,,,(1286!808),(1228!940),,,(1748!479),(1408!576),(568!593),,,,
2524,,,(1593!679),(1519!1120),(1667!1264),,,,,(1287!808),(1224!938),,,(1748!480),(1408!576),(572!596),,,,
2525,,,(1593!679),(1512!1120),(1667!1263),,,,,(1287!808),(1228!938),,,(1748!479),(1408!577),(572!596),,,,
2526,,,(1593!678),(1509!1121),(1667!1266),,,,,(1287!808),(1228!938),,,(1747!481),(1409!584),(572!596),,,,
2527,,,(1593!680),(1508!1121),(1667!1262),,,,,(1287!808),(1228!937),,,(1748!480),(1408!576),(572!596),,,,
2528,,,(1593!679),(1511!1123),(1667!1264),,,,,(1287!808),(1228!936),,,(1748!480),(1408!574),(568!592),,,,
2529,,,(1593!679),(1504!1122),(1657!1268),,,,,(1287!808),(1225!939),,,(1749!481),(1408!575),(568!592),,,,
2530,,,(1755!950),(1507!1123),(1659!1268),,,,,(1287!808),(1225!939),,,(1265!197),(1408!575),(568!592),,,,
2531,,,(1755!950),(1499!1122),(1660!1268),,,,,(1287!808),(1225!939),,,(1745!615),(1408!575),(568!592),,,,
2532,,,(1755!945),(1496!1122),(1661!1267),,,,,(1284!803),(1225!939),,,(1593!679),(1410!583),(568!592),,,,
2533,,,(1755!949),(1498!1124),(1662!1265),,,,,(1287!808),(1225!939),,,(1593!679),(1409!575),(571!596),,,,
2534,,,(1755!938),(1496!1124),(1663!1263),,,,,(1284!803),(1225!939),,,(1593!679),(1410!584),(571!596),,,,
2535,,,(1755!938),(1494!1124),(1664!1263),,,,,(1284!803),(1228!937),,,(1593!674),(1410!583),(571!596),,,,
2536,,,(1745!613),(1485!1125),(1665!1264),,,,,(1287!808),(1225!938),,,(1593!680),(1410!584),(571!596),,,,
2537,,,(1749!521),(1486!1126),(1667!1264),,,,,(1286!809),(1225!938),,,(1593!674),(1410!584),(568!592),,,,
2538,,,(1732!597),(1478!1128),(1666!1263),,,,,(1286!809),(1225!939),,,(1593!676),(1408!574),(568!591),,,,
2539,,,(1726!604),(1481!1127),(1666!1261),,,,,(1287!808),(1225!939),,,(1591!675),(1408!574),(568!592),,,,
2540,,,(1718!610),(1475!1129),(1668!1261),,,,,(1283!808),(1225!939),,,(1590!680),(1408!585),(568!592),,,,
2541,,,(1710!613),(1477!1130),(1668!1261),,,,,(1287!808),(1228!940),,,(1590!680),(1408!577),(568!592),,,,
2542,,,(1685!342),(1475!1129),(1667!1261),,,,,(1287!808),(1226!940),,,(1589!679),(1407!576),(568!592),,,,
2543,,,(1752!640),(1467!1132),(1667!1261),,,,,(1287!808),(1226!940),,,(1588!680),(1407!576),(568!592),,,,
2544,,,(1687!343),(1464!1134),(1668!1260),,,,,(1287!808),(1225!940),,,(1587!680),(1407!575),(571!596),,,,
2545,,,(1688!345),(1466!1134),(1668!1260),,,,,(1287!808),(1226!940),,,(1587!678),(1407!575),(568!592),,,,
2546,,,(1688!344),(1459!1137),(1669!1259),,,,,(1287!808),(1229!940),,,(1587!678),(1408!584),(571!596),,,,
2547,,,(1690!343),(1461!1138),(1669!1258),,,,,(1286!808),(1225!939),,,(1587!678),(1407!575),(568!592),,,,
2548,,,(1682!342),(1453!1140),(1670!1259),,,,,(1286!808),(1225!938),,,(1588!678),(1407!575),(568!592),,,,
2549,,,(1687!342),(1451!1141),(1670!1258),,,,,(1287!808),(1225!939),,,(1588!679),(1408!585),(568!592),,,,
2550,,,(1684!342),(1450!1141),(1671!1256),,,,,(1286!808),(1225!939),,,(1587!679),(1406!574),(568!592),,,,
2551,,,(1686!340),(1453!1140),(1672!1255),,,,,(1286!808),(1225!939),,,(1587!679),(1406!576),(568!592),,,,
2552,,,(1685!342),(1447!1142),(1672!1254),,,,,(1287!808),(1227!940),,,(1592!677),(1407!586),(568!592),,,,
2553,,,(1681!346),(1445!1142),(1673!1256),,,,,(1286!808),(1225!939),,,(1588!679),(1407!587),(568!592),,,,
2554,,,(1677!351),(1443!1142),(1673!1255),,,,,(1286!808),(1227!939),,,(1592!677),(1407!587),(568!592),,,,
2555,,,(1195!177),(1446!1143),(1673!1253),,,,,(1286!808),(1229!939),,,(1754!940),(1407!574),(568!592),,,,
2556,,,(1248!255),(1440!1143),(1673!1253),,,,,(1286!808),(1227!940),,,(1755!937),(1407!574),(568!592),,,,
2557,,,(1407!574),(1443!1144),(1674!1254),,,,,(1287!808),(1227!940),,,(1755!938),(1587!679),(568!592),,,,
2558,,,(1587!677),(1436!1146),(1673!1253),,,,,(1284!808),(1229!940),,,(1755!950),(1648!605),(568!592),,,,
2559,,,(1587!678),(1433!1146),(1683!1246),,,,,(1284!808),(1228!939),,,(1752!938),(1657!615),(568!592),,,,
2560,,,(1587!679),(1431!1148),(1674!1253),,,,,(1286!808),(1225!939),,,(1752!939),(1749!462),(568!592),,,,
2561,,,(1587!679),(1429!1148),(1673!1253),,,,,(1287!808),(1227!940),,,(1752!939),(1780!109),(568!592),,,,
2562,,,(1587!677),(1433!1148),(1667!1263),,,,,(1287!808),(1225!940),,,(1749!461),(1780!109),(568!592),,,,
2563,,,(1587!679),(1426!1150),(1667!1263),,,,,(1284!808),(1225!940),,,(1662!611),(1780!109),(568!592),,,,
2564,,,(1587!679),(1423!1152),(1668!1263),,,,,(1287!808),(1225!939),,,(1661!612),(1195!177),(568!592),,,,
2565,,,(1587!677),(1420!1152),(1668!1263),,,,,(1287!808),(1229!939),,,(1659!614),(1195!176),(568!592),,,,
2566,,,(1587!679),(1422!1151),(1668!1263),,,,,(1287!808),(1227!939),,,(1659!614),(1232!279),(568!592),,,,
2567,,,(1587!676),(1419!1152),(1667!1263),,,,,(1287!808),(1225!939),,,(1659!613),(1232!284),(568!592),,,,
2568,,,(1587!678),(1413!1154),(1668!1263),,,,,(1287!808),(1225!939),,,(1659!614),(1231!287),(570!596),,,,
2569,,,(1587!678),(1410!1155),(1668!1263),,,,,(1287!808),(1225!938),,,(1662!615),(1195!176),(571!596),,,,
2570,,,(1587!677),(1408!1157),(1667!1263),,,,,(1287!808),(1229!939),,,(1664!615),(1195!176),(571!596),,,,
2571,,,(1587!677),(1405!1159),(1667!1264),,,,,(1287!808),(1229!938),,,(1666!613),(1195!176),(571!596),,,,
2572,,,(1587!679),(1402!1160),(1667!1263),,,,,(1287!808),(1230!935),,,(1666!613),(1195!177),(571!596),,,,
2573,,,(1587!680),(1401!1160),(1667!1262),,,,,(1287!808),(1229!938),,,(1665!613),(1195!176),(568!592),,,,
2574,,,(1587!677),(1404!1158),(1667!1263),,,,,(1287!808),(1225!938),,,(1663!613),(1195!176),(568!592),,,,
2575,,,(1587!677),(1394!1160),(1667!1264),,,,,(1287!808),(1226!939),,,(1661!612),(1195!177),(568!592),,,,
2576,,,(1587!677),(1390!1159),(1667!1263),,,,,(1287!808),(1228!939),,,(1657!608),(1195!176),(570!596),,,,
2577,,,(1587!677),(1387!1161),(1667!1262),,,,,(1286!803),(1226!939),,,(1656!607),(1195!176),(568!592),,,,
2578,,,(1587!678),(1384!1160),(1667!1263),,,,,(1287!808),(1225!938),,,(1654!604),(1195!176),(568!592),,,,
2579,,,(1587!678),(1385!1158),(1667!1263),,,,,(1287!808),(1229!938),,,(1652!602),(1195!177),(568!592),,,,
2580,,,(1587!678),(1376!1160),(1667!1263),,,,,(1287!808),(1225!938),,,(1648!599),(1195!176),(570!596),,,,
2581,,,(1587!679),(1373!1160),(1668!1262),,,,,(1286!803),(1229!938),,,(1643!596),(1195!176),(568!591),,,,
2582,,,(1587!679),(1369!1159),(1668!1263),,,,,(1285!803),(1229!938),,,(1638!591),(1195!176),(568!592),,,,
2583,,,(1587!679),(1367!1162),(1668!1263),,,,,(1286!803),(1228!938),,,(1643!583),(1220!318),(568!591),,,,
2584,,,(1587!679),(1364!1161),(1667!1263),,,,,(1285!803),(1229!938),,,(1640!580),(1407!586),(568!592),,,,
2585,,,(1587!679),(1360!1160),(1667!1264),,,,,(1286!803),(1229!939),,,(1639!579),(1755!946),(568!592),,,,
2586,,,(1587!679),(1357!1159),(1667!1263),,,,,(1287!808),(1225!939),,,(1640!581),(1663!1183),(568!592),,,,
2587,,,(1587!679),(1355!1159),(1667!1263),,,,,(1286!803),(1224!939),,,(1641!584),(1755!945),(568!592),,,,
2588,,,(1587!678),(1354!1159),(1667!1262),,,,,(1287!808),(1229!938),,,(1642!587),(1755!945),(568!592),,,,
2589,,,(1587!678),(1352!1159),(1667!1263),,,,,(1285!803),(1229!940),,,(1644!589),(1755!938),(568!592),,,,
2590,,,(1587!679),(1349!1160),(1667!1262),,,,,(1286!803),(1225!935),,,(1639!591),(1755!938),(570!596),,,,
2591,,,(1587!680),(1345!1160),(1667!1264),,,,,(1286!803),(1224!938),,,(1646!592),(1755!938),(568!592),,,,
2592,,,(1587!678),(1342!1159),(1667!1262),,,,,(1287!808),(1224!938),,,(1641!595),(1755!945),(571!596),,,,
2593,,,(1587!678),(1340!1158),(1667!1264),,,,,(1287!808),(1228!937),,,(1643!599),(1755!945),(571!596),,,,
2594,,,(1587!677),(1339!1159),(1667!1263),,,,,(1287!808),(1224!938),,,(1645!602),(1755!949),(568!591),,,,
2595,,,(1587!678),(1335!1158),(1667!1262),,,,,(1287!808),(1227!936),,,(1645!602),(1755!949),(568!592),,,,
2596,,,(1587!679),(1337!1158),(1667!1263),,,,,(1286!803),(1224!938),,,(1644!604),(1755!945),(568!592),,,,
2597,,,(1409!586),(1334!1157),(1667!1262),,,,,(1288!808),(1225!938),,,(1642!602),(1587!680),(568!592),,,,
2598,,,(1226!342),(1327!1157),(1668!1263),,,,,(1286!803),(1225!938),,,(1641!601),(1408!586),(571!596),,,,
2599,,,(1227!343),(1330!1159),(1668!1263),,,,,(1285!803),(1229!938),,,(1642!597),(1409!585),(571!596),,,,
2600,,,(1228!344),(1323!1158),(1667!1262),,,,,(1287!808),(1228!935),,,(1643!596),(1409!586),(568!592),,,,
2601,,,(1230!345),(1319!1159),(1668!1262),,,,,(1287!808),(1225!941),,,(1644!596),(1409!585),(568!592),,,,
2602,,,(1230!346),(1317!1160),(1668!1262),,,,,(1286!803),(1228!940),,,(1644!596),(1409!586),(571!596),,,,
2603,,,(1780!71),(1314!1159),(1667!1262),,,,,(1287!808),(1228!941),,,(1642!597),(1587!679),(568!592),,,,
2604,,,(1780!70),(1312!1160),(1668!1263),,,,,(1286!803),(1225!941),,,(1642!599),(1587!679),(571!595),,,,
2605,,,(1233!347),(1310!1159),(1667!1262),,,,,(1286!808),(1226!938),,,(1643!600),(1587!678),(571!596),,,,
2606,,,(1232!346),(1307!1159),(1668!1263),,,,,(1285!803),(1226!940),,,(1643!600),(1587!679),(568!592),,,,
2607,,,(1231!346),(1309!1160),(1668!1263),,,,,(1285!805),(1226!940),,,(1643!601),(1587!675),(568!592),,,,
2608,,,(1231!346),(1303!1160),(1668!1263),,,,,(1286!803),(1225!940),,,(1644!600),(1587!678),(568!591),,,,
2609,,,(1231!345),(1305!1161),(1668!1263),,,,,(1288!808),(1228!940),,,(1642!600),(1587!679),(568!592),,,,
2610,,,(1195!177),(1298!1160),(1668!1262),,,,,(1285!803),(1225!940),,,(1643!599),(1587!680),(571!596),,,,
2611,,,(1195!177),(1297!1159),(1668!1262),,,,,(1285!803),(1225!940),,,(1643!599),(1587!679),(571!596),,,,
2612,,,(1752!427),(1299!1162),(1668!1263),,,,,(1285!803),(1225!939),,,(1643!599),(1587!679),(571!596),,,,
2613,,,(1753!426),(1296!1161),(1667!1263),,,,,(1286!803),(1225!939),,,(1644!599),(1587!677),(571!596),,,,
2614,,,(1753!425),(1293!1163),(1667!1263),,,,,(1285!803),(1228!940),,,(1643!599),(1587!680),(571!596),,,,
2615,,,(1753!424),(1287!1161),(1667!1262),,,,,(1285!803),(1225!939),,,(1644!599),(1588!680),(571!596),,,,
2616,,,(1644!599),(1290!1163),(1668!1263),,,,,(1285!803),(1229!935),,,(1409!587),(1587!680),(571!596),,,,
2617,,,(1644!599),(1288!1162),(1668!1262),,,,,(1285!803),(1225!939),,,(1409!587),(1591!678),(571!595),,,,
2618,,,(1642!600),(1283!1160),(1668!1262),,,,,(1285!803),(1229!937),,,(1409!575),(1587!680),(571!596),,,,
2619,,,(1642!601),(1283!1160),(1667!1262),,,,,(1287!808),(1225!938),,,(1409!587),(1587!678),(568!592),,,,
2620,,,(1642!598),(1285!1162),(1667!1262),,,,,(1285!803),(1229!939),,,(1409!587),(1587!678),(568!592),,,,
2621,,,(1642!597),(1280!1162),(1667!1262),,,,,(1285!803),(1228!934),,,(1409!587),(1587!678),(568!592),,,,
2622,,,(1638!596),(1280!1163),(1667!1262),,,,,(1288!808),(1225!938),,,(1409!587),(1587!678),(568!592),,,,
2623,,,(1752!413),(1280!1166),(1667!1262),,,,,(1285!803),(1225!939),,,(1409!587),(1587!678),(568!592),,,,
2624,,,(1752!413),(1279!1165),(1667!1262),,,,,(1288!809),(1225!938),,,(1409!586),(1587!678),(568!592),,,,
2625,,,(1751!414),(1277!1166),(1667!1262),,,,,(1287!808),(1225!939),,,(1409!586),(1587!677),(568!591),,,,
2626,,,(1636!594),(1275!1168),(1667!1262),,,,,(1287!808),(1225!939),,,(1409!585),(1587!677),(568!592),,,,
2627,,,(1587!678),(1274!1169),(1667!1262),,,,,(1287!808),(1225!939),,,(1409!585),(1675!365),(568!592),,,,
2628,,,(1587!679),(1273!1172),(1668!1262),,,,,(1286!803),(1230!939),,,(1409!585),(1676!363),(568!592),,,,
2629,,,(1587!678),(1270!1173),(1668!1262),,,,,(1286!803),(1225!939),,,(1416!576),(1679!361),(568!593),,,,
2630,,,(1587!678),(1268!1175),(1669!1263),,,,,(1286!803),(1228!939),,,(1410!576),(1681!361),(568!593),,,,
2631,,,(1588!678),(1271!1174),(1668!1264),,,,,(1288!807),(1229!938),,,(1409!585),(1751!412),(568!593),,,,
2632,,,(1588!679),(1269!1178),(1669!1263),,,,,(1288!807),(1229!938),,,(1409!585),(1750!408),(567!593),,,,
2633,,,(1588!678),(1271!1177),(1669!1263),,,,,(1288!807),(1227!934),,,(1409!575),(1751!407),(568!593),,,,
2634,,,(1587!677),(1269!1179),(1669!1263),,,,,(1287!807),(1227!937),,,(1416!586),(1229!351),(567!593),,,,
2635,,,(1587!678),(1269!1178),(1669!1264),,,,,(1287!807),(1230!936),,,(1752!407),(1409!585),(568!592),,,,
2636,,,(1587!677),(1264!1180),(1670!1263),,,,,(1287!807),(1229!935),,,(1752!407),(1409!586),(568!592),,,,
2637,,,(1587!678),(1263!1181),(1670!1264),,,,,(1287!807),(1225!938),,,(1643!600),(1415!586),(568!593),,,,
2638,,,(1587!678),(1262!1181),(1670!1265),,,,,(1286!803),(1225!938),,,(1643!599),(1415!586),(568!593),,,,
2639,,,(1587!678),(1260!1181),(1670!1264),,,,,(1287!808),(1225!938),,,(1645!599),(1409!586),(568!592),,,,
2640,,,(1587!678),(1260!1182),(1669!1263),,,,,(1286!803),(1225!939),,,(1645!599),(1409!586),(568!593),,,,
2641,,,(1588!678),(1263!1179),(1668!1264),,,,,(1286!803),(1225!938),,,(1645!599),(1409!586),(568!592),,,,
2642,,,(1587!679),(1257!1181),(1669!1263),,,,,(1288!807),(1225!938),,,(1645!599),(1409!584),(568!592),,,,
2643,,,(1587!679),(1258!1180),(1668!1263),,,,,(1287!807),(1230!937),,,(1645!598),(1409!585),(568!593),,,,
2644,,,(1587!680),(1251!1178),(1668!1263),,,,,(1288!808),(1229!937),,,(1646!598),(1409!585),(568!592),,,,
2645,,,(1586!681),(1250!1178),(1668!1265),,,,,(1288!808),(1225!937),,,(1646!597),(1409!585),(568!593),,,,
2646,,,(1586!681),(1247!1178),(1668!1263),,,,,(1287!808),(1228!936),,,(1646!597),(1409!574),(568!592),,,,
2647,,,(1586!681),(1245!1179),(1668!1264),,,,,(1288!808),(1228!937),,,(1646!597),(1409!585),(568!593),,,,
2648,,,(1586!681),(1243!1179),(1668!1265),,,,,(1287!808),(1229!937),,,(1646!597),(1409!585),(568!592),,,,
2649,,,(1585!681),(1241!1178),(1669!1263),,,,,(1287!808),(1228!936),,,(1646!598),(1409!585),(568!592),,,,
2650,,,(1585!682),(1240!1177),(1668!1265),,,,,(1286!804),(1229!936),,,(1646!599),(1409!585),(568!592),,,,
2651,,,(1585!682),(1238!1176),(1668!1264),,,,,(1287!809),(1225!937),,,(1645!599),(1409!585),(568!591),,,,
2652,,,(1585!681),(1236!1177),(1668!1264),,,,,(1287!809),(1224!937),,,(1646!598),(1409!585),(571!596),,,,
2653,,,(1584!681),(1234!1175),(1668!1264),,,,,(1287!808),(1227!936),,,(1647!598),(1409!584),(568!591),,,,
2654,,,(1583!682),(1236!1177),(1668!1265),,,,,(1288!809),(1224!937),,,(1647!598),(1408!585),(568!591),,,,
2655,,,(1583!682),(1229!1175),(1669!1265),,,,,(1285!804),(1227!937),,,(1647!598),(1408!584),(568!592),,,,
2656,,,(1581!681),(1229!1175),(1669!1265),,,,,(1288!809),(1227!937),,,(1646!598),(1408!585),(570!596),,,,
2657,,,(1581!683),(1228!1176),(1669!1265),,,,,(1286!809),(1228!937),,,(1645!601),(1408!586),(568!592),,,,
2658,,,(1581!682),(1232!1177),(1668!1265),,,,,(1286!805),(1228!936),,,(1645!601),(1408!583),(568!592),,,,
2659,,,(1580!683),(1232!1177),(1669!1265),,,,,(1287!809),(1228!936),,,(1645!601),(1416!583),(568!592),,,,
2660,,,(1579!683),(1227!1176),(1668!1264),,,,,(1288!810),(1224!938),,,(1749!659),(1408!583),(568!592),,,,
2661,,,(1578!685),(1227!1177),(1669!1265),,,,,(1288!810),(1229!934),,,(1749!660),(1408!584),(568!595),,,,
2662,,,(1578!687),(1232!1177),(1669!1266),,,,,(1288!810),(1228!937),,,(1749!661),(1408!585),(571!596),,,,
2663,,,(1576!688),(1232!1177),(1669!1265),,,,,(1289!810),(1224!938),,,(1749!660),(1408!585),(568!591),,,,
2664,,,(1575!689),(1231!1177),(1669!1265),,,,,(1289!810),(1224!938),,,(1749!663),(1408!575),(568!592),,,,
2665,,,(1574!690),(1232!1177),(1668!1265),,,,,(1289!810),(1228!937),,,(1691!366),(1408!584),(569!592),,,,
2666,,,(1574!690),(1232!1177),(1669!1265),,,,,(1289!810),(1224!937),,,(1640!598),(1409!584),(568!591),,,,
2667,,,(1573!691),(1227!1175),(1670!1266),,,,,(1288!810),(1228!935),,,(1640!598),(1409!585),(568!591),,,,
2668,,,(1572!691),(1227!1175),(1670!1265),,,,,(1288!810),(1227!936),,,(1641!600),(1409!576),(568!591),,,,
2669,,,(1570!691),(1231!1177),(1670!1266),,,,,(1287!810),(1225!937),,,(1648!598),(1416!584),(568!591),,,,
2670,,,(1569!694),(1231!1177),(1670!1265),,,,,(1287!810),(1228!934),,,(1644!595),(1416!585),(568!591),,,,
2671,,,(1568!695),(1226!1175),(1670!1265),,,,,(1287!810),(1228!935),,,(1647!594),(1409!574),(568!591),,,,
2672,,,(1567!696),(1226!1176),(1671!1265),,,,,(1287!810),(1228!936),,,(1651!594),(1409!584),(568!592),,,,
2673,,,(1566!697),(1231!1177),(1670!1265),,,,,(1287!810),(1228!935),,,(1650!595),(1409!584),(568!591),,,,
2674,,,(1564!697),(1226!1176),(1670!1265),,,,,(1288!810),(1224!937),,,(1650!596),(1409!585),(568!592),,,,
2675,,,(1563!697),(1226!1177),(1671!1265),,,,,(1288!810),(1224!937),,,(1747!396),(1409!585),(568!591),,,,
2676,,,(1562!697),(1226!1176),(1671!1265),,,,,(1288!810),(1225!934),,,(1230!355),(1409!585),(568!591),,,,
2677,,,(1562!697),(1226!1176),(1670!1265),,,,,(1289!810),(1225!937),,,(1231!355),(1409!584),(568!591),,,,
2678,,,(1561!698),(1225!1176),(1671!1264),,,,,(1288!810),(1225!937),,,(1230!355),(1409!584),(568!592),,,,
2679,,,(1559!700),(1225!1176),(1671!1265),,,,,(1288!810),(1225!937),,,(1232!355),(1409!584),(568!591),,,,
2680,,,(1557!701),(1225!1176),(1670!1265),,,,,(1288!810),(1226!937),,,(1231!355),(1409!584),(571!595),,,,
2681,,,(1556!701),(1229!1176),(1670!1265),,,,,(1288!810),(1225!937),,,(1232!355),(1409!584),(572!595),,,,
2682,,,(1555!703),(1222!1176),(1670!1267),,,,,(1288!810),(1225!937),,,(1231!355),(1409!584),(568!592),,,,
2683,,,(1553!704),(1226!1178),(1671!1264),,,,,(1288!810),(1225!937),,,(1231!356),(1409!584),(568!592),,,,
2684,,,(1550!706),(1220!1177),(1676!1269),,,,,(1288!810),(1225!937),,,(1230!356),(1409!574),(568!592),,,,
2685,,,(1549!707),(1224!1178),(1677!1269),,,,,(1290!810),(1225!937),,,(1230!356),(1409!578),(568!592),,,,
2686,,,(1548!708),(1217!1177),(1676!1270),,,,,(1289!810),(1225!937),,,(1230!355),(1409!583),(571!595),,,,
2687,,,(1548!710),(1221!1180),(1671!1268),,,,,(1288!810),(1225!938),,,(1230!354),(1409!583),(568!591),,,,
2688,,,(1547!711),(1215!1179),(1671!1265),,,,,(1288!810),(1228!936),,,(1230!354),(1409!584),(568!592),,,,
2689,,,(1545!714),(1217!1180),(1672!1267),,,,,(1287!810),(1224!937),,,(1231!358),(1409!583),(568!591),,,,
2690,,,(1543!714),(1214!1181),(1671!1265),,,,,(1288!811),(1224!938),,,(1229!354),(1409!575),(568!591),,,,
2691,,,(1541!715),(1207!1179),(1672!1266),,,,,(1287!810),(1227!937),,,(1230!354),(1409!584),(572!595),,,,
2692,,,(1539!715),(1209!1180),(1672!1267),,,,,(1287!810),(1228!935),,,(1231!354),(1409!573),(568!591),,,,
2693,,,(1537!715),(1208!1180),(1672!1267),,,,,(1287!810),(1228!935),,,(1231!359),(1409!583),(570!595),,,,
2694,,,(1535!716),(1206!1179),(1672!1268),,,,,(1287!810),(1228!935),,,(1748!364),(1622!612),(568!592),,,,
2695,,,(1533!715),(1204!1178),(1672!1267),,,,,(1286!810),(1226!939),,,(1748!364),(1624!610),(568!592),,,,
2696,,,(1533!714),(1202!1176),(1672!1265),,,,,(1286!810),(1225!939),,,(1749!362),(1625!609),(568!592),,,,
2697,,,(1532!715),(1201!1175),(1672!1267),,,,,(1289!810),(1224!937),,,(1748!360),(1630!610),(568!592),,,,
2698,,,(1530!715),(1198!1175),(1672!1266),,,,,(1287!810),(1228!939),,,(1750!359),(1627!609),(568!592),,,,
2699,,,(1529!712),(1196!1175),(1672!1268),,,,,(1287!810),(1225!939),,,(1750!394),(1626!609),(568!592),,,,
2700,,,(1528!716),(1189!1175),(1671!1266),,,,,(1289!811),(1224!939),,,(1751!393),(1627!609),(568!592),,,,
2701,,,(1526!717),(1187!1174),(1672!1267),,,,,(1289!810),(1224!937),,,(1749!360),(1627!608),(568!592),,,,
2702,,,(1525!719),(1185!1174),(1672!1267),,,,,(1288!810),(1225!937),,,(1750!360),(1627!611),(568!593),,,,
2703,,,(1522!720),(1186!1175),(1672!1267),,,,,(1287!810),(1225!938),,,(1750!356),(1626!613),(568!592),,,,
