frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_18,ID_19,ID_20,ID_21,ID_22,ID_23,ID_24,ID_25,ID_26,ID_27,ID_28,ID_29,ID_30,ID_31,ID_32,ID_33,ID_34,ID_35,ID_36,ID_37,ID_38,ID_39,ID_40,ID_41,ID_42,ID_43,ID_44,ID_45,ID_46,ID_47,ID_49,ID_51
1355,,"(571,324)",,,,,"(1020,121)",,,,"(1331,408)",,,,,,,,"(1125,280)",,,,,"(553,480)",,,,"(627,509)",,"(1005,308)",,"(729,511)","(693,220)","(1298,716)",,,,,,,,"(847,144)",,"(854,713)",,,,,,
1356,,"(572,319)",,,,,"(1017,121)",,,,,,,,,,,,"(1124,280)",,,,,"(556,476)",,,,"(627,510)",,"(1001,305)",,"(723,513)","(690,221)","(1298,715)",,,,,,,,"(855,140)",,"(858,711)",,,,,,
1357,,"(573,317)",,,,,"(1013,123)",,,,,,,,,,,,"(1125,280)",,,,,"(561,471)",,,,"(627,509)",,"(996,302)",,"(716,516)","(685,222)","(1299,715)",,,,,,,,"(861,137)",,"(864,709)",,,,,,
1358,,"(573,316)",,,,,"(1008,122)",,,,,,,,,,,,"(1125,280)",,,,,"(565,466)",,,,"(627,510)",,"(991,300)",,"(712,516)","(681,223)","(1299,714)","(752,157)",,,,,,,"(866,134)",,"(872,707)",,,,,,
1359,,,,,,,"(1007,123)",,,,,,,,,,,,"(1125,280)",,,,,"(569,461)",,,,"(627,509)",,"(988,298)",,"(704,520)","(678,224)","(1298,713)",,,,,,,,"(871,130)",,"(877,707)",,,,,,
1360,,"(574,316)",,,,,"(1004,126)",,,,,,,,,,,,"(1124,280)",,,,,"(574,456)",,,,"(627,509)",,"(982,294)",,"(698,523)","(674,226)","(1300,710)",,,,,,,,"(875,129)",,"(884,706)",,,,,,
1361,,"(573,316)",,,,,"(1006,127)",,,,,,,,,,,,"(1125,280)",,,,,"(575,454)",,,,"(627,510)",,"(976,290)","(996,130)","(693,525)","(675,226)","(1301,709)","(747,160)",,,,,,,"(879,125)",,"(901,717)",,,,,,
1362,,"(582,324)",,,,,"(995,133)",,,,,,,,,,,,"(1125,280)",,,,,"(576,450)",,,,"(628,510)",,"(971,288)",,"(687,527)","(671,229)","(1301,709)","(744,162)",,,,,,,"(883,124)",,"(900,716)",,,,,,
1363,,,,,,,"(988,137)",,,,,,,,,,,,"(1124,280)",,,,,"(578,448)",,,,"(628,510)",,"(966,285)",,"(684,531)","(671,232)","(1303,707)",,,,,,,,"(889,121)",,"(907,712)",,,,,,
1364,,,,,,,"(981,139)",,,,,,,,,,,,"(1125,280)",,,,,"(578,448)",,,,"(628,510)",,"(961,282)",,"(679,536)","(668,235)","(1303,706)",,,,,,,,"(897,120)",,"(909,712)",,,,,,
1365,,,,,,,,,,,,,,,,,,,"(1124,280)",,,,,"(582,443)",,,,"(628,510)",,"(953,279)",,"(676,545)","(667,238)","(1303,705)",,,,,,,,"(977,139)",,"(909,711)",,,,,,
1366,,,,,,,,,,,,,,,,,,,"(1124,280)",,,,,"(584,439)",,,,"(627,509)",,"(949,276)",,"(674,550)","(665,240)","(1303,703)",,,,,,,,"(973,140)",,"(914,708)","(905,119)",,,,,
1367,,,,,,,,,,,,,,,,,,,"(1124,280)",,,,,"(589,434)",,,,"(627,510)",,"(944,277)",,"(672,556)","(664,242)","(1303,703)",,,,,,,,"(969,142)",,"(917,707)","(909,117)",,,,,
1368,,,,,,,,,,,,,,,,,,,"(1124,280)",,,,,"(593,430)",,,,"(627,509)",,"(939,276)",,"(671,561)","(664,242)","(1304,702)",,,,,,,,"(963,142)",,"(920,708)","(913,116)",,,,,
1369,,,,,,,,,,,,,,,,,,,"(1124,280)",,,,,"(595,426)",,,,"(623,507)",,"(935,278)",,"(664,564)","(664,242)","(1304,701)","(765,153)",,,,,,,"(957,142)",,"(924,707)","(912,116)",,,,,
1370,,,,,,,,,,,,,,,,,,,"(1124,280)",,,,,"(600,419)",,,,"(660,568)",,"(933,279)",,,"(664,242)","(1304,701)","(762,154)","(725,173)",,,,,,"(953,142)",,"(928,708)","(912,117)",,,,,
1371,,,,,,"(622,507)",,,,,,,,,,,,,"(1124,280)",,,,,"(603,415)",,,,"(654,570)",,"(927,280)",,"(632,511)","(664,242)","(1304,701)","(759,157)","(725,173)",,,,,,"(948,140)",,"(932,711)","(915,116)",,,,,
1372,,,,,,"(616,505)",,,,,,,,,,,,,"(1125,280)",,,,,"(603,413)",,,,"(646,571)",,"(921,281)",,,"(664,242)","(1304,701)","(755,161)","(725,173)",,,,,,"(943,137)",,"(937,712)","(911,118)",,,,,
1373,,,,,,"(614,504)",,,,,,"(1121,284)",,,,,,,"(1127,278)",,,,,"(608,409)",,,,"(641,571)",,"(918,281)",,,"(664,242)","(1304,702)","(755,161)",,,,,,,"(939,135)",,"(941,711)","(913,116)",,,,,
1374,,,,,,"(610,503)",,,,,,"(1120,283)",,,,,,,"(1127,278)",,,,,"(612,403)",,,,"(634,569)",,"(912,281)",,,"(664,242)","(1304,701)","(753,166)",,,,,,,"(934,132)",,"(947,713)","(916,116)",,,,,
1375,,,,,,"(606,500)",,,,,,"(1120,283)",,,,,,,"(1127,278)",,,,,"(618,396)",,,,"(629,566)",,"(905,280)",,,"(664,242)","(1304,701)","(751,171)","(725,173)",,,,,,"(933,132)",,"(953,714)",,,,,,
1376,,,,,,"(602,498)",,,,,,"(1120,283)",,,,,,,"(1127,278)",,,,,"(622,390)",,,,"(624,562)",,"(900,281)",,,"(664,242)","(1304,702)","(749,176)","(724,174)",,,,,,"(932,133)",,"(962,716)",,,,,,
1377,,,,,,"(597,496)",,,,,,"(1120,283)",,,,,,,"(1127,277)",,,,,"(626,384)",,,,"(620,557)",,"(895,278)",,,"(664,242)","(1303,701)","(749,183)","(724,173)",,,,,,"(931,133)",,"(969,717)",,,,,,
1378,,,,,,"(592,491)",,,,,,"(1120,283)",,,,,,,"(1127,278)",,,,,"(627,381)",,,,"(616,553)",,"(892,278)",,,"(664,242)","(1302,702)","(747,190)",,,,,,,"(928,133)",,"(976,715)",,,,,,
1379,,"(638,372)",,,,"(588,484)",,,,,,"(1120,283)",,,,,,,"(1127,278)",,,,,"(629,379)",,,,"(610,547)",,"(886,276)",,,"(664,242)","(1302,702)","(746,199)",,,,,,,"(924,132)",,"(980,712)",,,,,,
1380,,"(641,369)",,,,"(587,480)",,,,,,"(1120,283)",,,,,,,"(1127,278)",,,,,"(631,376)",,,,"(606,543)",,"(882,275)",,,"(663,243)","(1302,702)","(748,201)",,,,,,,"(918,131)",,"(983,710)",,,,,,
1381,,,,,,"(585,476)",,,,,,,,,,,,,"(1124,280)",,,,,"(645,364)",,,,"(603,538)",,"(877,273)",,,"(661,243)","(1302,702)","(747,206)",,,,,,,"(912,128)",,"(986,706)",,,,,,
1382,,,,,,"(583,474)",,,,,,"(1120,283)",,,,,,,"(1127,278)",,,,,"(646,359)",,,,"(597,535)",,"(870,269)",,,"(659,245)","(1302,702)","(752,216)",,,,,,,"(912,128)",,"(989,701)","(904,124)",,,,,
1383,,,,,,"(578,466)",,,,,,"(1121,283)",,,,,,,"(1127,278)",,"(624,262)",,,"(648,359)",,,,"(592,532)",,"(863,269)",,,"(658,245)","(1302,702)","(754,219)",,,,,,,"(901,124)",,"(991,694)",,,,,,
1384,,,,,,"(577,463)",,,,"(953,115)",,"(1120,283)","(1207,247)",,,,,,"(1127,277)",,,,,"(648,358)",,,,"(588,529)",,"(859,268)",,,"(657,246)","(1302,702)","(755,224)",,,,,,,"(897,123)",,"(991,692)",,,,,,
1385,,,,,,"(573,455)",,,,"(955,116)",,"(1120,283)",,,,,,,"(1127,277)",,,,,"(648,358)",,,,"(581,526)",,"(856,267)",,,"(656,246)","(1302,702)","(761,231)",,,,,,,"(893,123)",,"(992,687)",,,,,,
1386,,,,,,"(571,449)",,,,"(959,117)",,"(1119,283)",,,,,,,"(1126,277)",,,,,"(648,358)",,,,"(576,522)",,"(854,265)",,,"(654,248)","(1303,700)","(762,232)",,,,,,,"(886,123)",,"(995,681)",,,,,,
1387,,,,,,"(569,446)",,"(1253,437)",,"(960,119)",,"(1119,283)",,,,,,,"(1126,278)",,,,,"(651,355)",,,,"(570,518)",,"(853,264)",,,"(656,247)","(1303,701)","(764,239)",,,,,,,"(879,122)",,"(996,677)",,,,,,
1388,,,,,,"(567,441)",,"(1252,436)",,"(962,121)",,"(1119,283)",,,,,,,"(1126,278)",,,,,"(651,355)",,,,"(563,516)",,"(852,264)",,,"(657,246)","(1303,701)","(768,245)",,,,,,,"(874,121)",,"(997,670)",,,,,,
1389,,"(643,362)",,,,"(565,436)",,"(1251,438)",,"(965,124)",,"(1120,283)",,,,,,,"(1126,277)",,,,,"(651,355)",,,,"(557,512)",,"(852,264)",,,"(656,246)","(1303,701)","(768,248)",,,,,,,"(868,121)",,"(1000,662)",,,,,,
1390,,,,,,"(562,431)",,"(1252,437)",,"(967,124)",,"(1119,282)",,,,,,,"(1127,277)",,,,,"(650,353)",,,,"(552,510)",,"(852,265)",,,"(656,246)","(1303,701)","(769,253)",,,,,,,"(864,122)",,"(999,657)",,,,,,
1391,,,,,,"(561,427)",,"(1255,433)",,"(970,127)",,"(1119,282)",,,,,,,"(1127,277)",,,,,"(649,352)",,,,"(552,506)",,"(852,264)",,,"(656,246)","(1303,701)","(770,257)",,,,,,,"(863,121)",,"(1000,654)",,,,,,
1392,,,,,,"(559,424)",,"(1256,432)",,"(970,128)",,"(1120,283)",,,,,,,"(1126,277)",,,,,"(651,350)",,,,"(554,501)",,"(851,264)",,,"(654,249)","(1302,700)","(769,264)",,,,,,,"(857,122)",,"(1002,649)",,,,,,
1393,,,,,,"(558,420)",,"(1256,433)",,"(975,132)",,"(1120,283)",,,,,,,"(1126,278)",,,,,"(648,349)",,,,"(555,495)",,"(849,262)",,,"(656,246)",,"(767,266)",,,,,,,"(854,120)",,"(1000,650)",,,,,,
1394,,,,,,"(557,416)",,"(1259,431)",,"(978,135)",,"(1119,283)",,,,"(626,259)",,,"(1126,277)",,,,,"(647,348)",,,,"(555,488)",,"(844,255)",,,"(657,246)","(1159,637)","(765,269)",,,,,,,"(854,122)",,"(1001,644)",,,,,,
1395,,,,,,"(558,413)",,"(1262,430)",,"(982,137)",,,,,,"(626,258)",,,"(1120,283)",,,,,"(647,347)",,,,"(554,483)",,"(842,251)",,,"(656,247)","(1159,635)","(762,272)",,,,,,,"(853,122)",,"(1000,638)",,,,,,
1396,,,,,,"(555,405)",,"(1264,428)",,"(986,143)",,"(1125,276)",,,,,,,"(1120,283)",,,,,"(647,347)",,,,"(553,476)",,"(837,244)",,,"(654,249)","(1158,634)","(757,276)",,,,,,,"(849,124)",,"(1004,631)",,,,,,
1397,,,,,,"(556,401)",,"(1269,423)",,"(990,144)",,"(1125,276)",,,,,,,"(1121,283)",,,,,"(647,347)",,,,"(550,471)",,"(834,241)",,,"(650,251)","(1161,632)","(754,276)",,,,,,,"(850,123)",,"(1005,625)",,,,,,
1398,,,,,,"(555,397)",,"(1270,421)",,"(994,148)",,,,,,,,,,,,,,"(647,347)",,,,"(550,467)","(650,235)","(831,236)",,,"(647,252)","(1159,627)","(749,277)",,,,,,,"(846,123)",,"(1004,620)",,,,,,
1399,,,,,,"(555,400)",,"(1273,419)",,"(997,150)",,,,,,,,,,,,,,"(647,347)",,,,"(549,462)","(651,236)","(827,231)",,,"(646,252)","(1159,625)","(744,278)",,,,,,,"(841,124)",,"(1007,612)",,,,,,
1400,,,,,,"(557,396)",,"(1277,416)",,"(1000,153)",,,,,,,,,,,,,,"(646,348)",,,,"(546,456)","(652,234)","(823,227)",,,"(644,255)","(1157,623)","(739,279)",,,,,,,"(839,125)",,"(1007,609)",,,,,,
1401,,,,,,"(559,396)",,"(1281,414)",,"(1006,158)",,,,,,,,,,,,,,"(646,346)",,,,"(544,451)","(653,236)","(819,221)",,,"(643,259)","(1155,619)","(733,279)",,,,,,,"(835,126)",,"(1010,603)",,,,,,
1402,,,,,,"(562,394)",,"(1283,412)",,"(1011,161)",,,,,,,,,,,,,,"(645,345)",,,,"(542,447)","(655,235)","(814,217)",,,"(638,262)","(1154,615)","(727,276)",,,,,,,"(832,127)",,"(1012,600)",,,,,,
1403,,,,,,"(565,391)",,"(1286,409)",,"(1015,162)","(1346,559)",,,,,,,,,,,,,"(645,344)",,,,"(542,447)","(659,233)","(810,211)",,,"(637,262)","(1153,612)","(725,275)",,,,,,,"(828,129)",,"(1016,593)",,,,,,
1404,,,,,,"(569,386)",,"(1289,408)",,"(1018,163)","(1346,556)",,,,,,,,,,,,,"(646,344)",,,,"(542,447)","(662,232)","(805,207)",,,"(637,262)","(1152,610)","(720,273)",,,,,,,"(823,132)",,"(1018,590)",,,,,,
1405,,,,,,"(571,387)",,"(1291,405)",,"(1021,164)",,,,,,,,,,,,,,"(647,344)",,,,"(542,447)","(667,232)","(801,203)",,,"(637,260)","(1151,607)","(715,270)",,,,,,,"(820,138)",,"(1020,587)",,,,,,
1406,,,,,,"(573,383)",,"(1297,401)",,"(1026,165)","(1346,555)",,,,,,,,,,,,,"(646,344)",,,,"(540,446)","(671,232)","(796,198)",,,"(637,261)","(1148,604)","(713,265)",,,,,,,"(819,140)",,"(1023,580)",,,,,,
1407,,,,,,"(577,380)",,"(1296,400)",,"(1029,166)","(1347,553)",,,,,,,,,,,,,"(646,345)",,,,"(538,447)","(675,231)","(791,193)",,"(527,444)","(640,259)","(1145,599)","(714,263)",,,,,,,"(816,145)",,"(1025,577)",,,,,,
1408,,,,,,"(581,376)",,"(1299,399)",,"(1033,168)","(1347,553)",,,,,,,,,,,,,"(647,345)",,,,"(528,448)","(679,230)","(786,190)",,,"(640,260)","(1143,597)","(713,255)",,,,,,,"(817,149)",,"(1028,573)",,,,,,
1409,,,,,,,,"(1301,397)",,"(1038,169)","(1347,553)",,,,,,,,,,,,,"(646,345)",,,,"(586,369)","(684,229)","(783,189)",,,"(640,259)","(1139,593)","(713,252)",,,,,,,"(817,152)",,"(1033,566)",,,,,,
1410,,,,,,,,"(1301,396)",,"(1044,171)","(1347,553)",,,,,,,,,,,,,"(646,345)",,,,"(587,368)","(689,229)","(776,184)",,"(526,450)","(640,260)","(1138,591)","(713,248)",,,,,,,"(817,157)",,"(1035,563)",,,,,,
1411,,,,,,,,"(1302,393)",,"(1048,171)",,,,,,,,,,,,,,"(647,345)",,,,"(588,363)","(692,229)","(769,185)",,"(526,450)","(640,260)","(1136,589)","(712,240)",,,,,,,"(818,162)",,"(1041,558)",,,,,,
1412,,,,,,,,"(1305,392)",,"(1051,172)",,,,,,,,,,,,,,"(646,347)",,,,"(590,357)","(692,229)","(764,185)",,"(527,450)","(640,259)","(1133,586)","(713,237)",,,,,,,"(818,166)",,"(1045,554)",,,,,,
1413,,,,,,,,"(1306,391)",,"(1054,172)",,,,,,,,,,,,,,"(646,347)",,,,"(593,352)","(693,229)","(760,185)",,"(524,449)","(638,259)","(1132,583)","(713,232)",,,,,,,"(817,172)",,"(1048,553)",,,,,,
1414,,,,,,,,"(1309,387)",,"(1055,172)",,,,,,,,,,,,,,"(646,347)",,,,"(592,346)","(693,229)","(754,186)",,"(524,449)","(638,259)","(1127,580)","(716,229)",,,,,,,"(818,176)",,"(1051,553)",,,,,,
1415,,,,,,,,"(1312,384)",,"(1055,173)",,,,,,,,,,,,,,"(648,347)",,,,"(592,341)","(692,229)","(747,186)",,"(527,452)","(641,259)","(1125,577)","(716,222)",,,,,,,"(819,181)",,"(1059,551)",,,,,,
1416,,,,,,,,"(1316,384)",,"(1056,174)",,,,,,,,,,,,,,"(649,343)",,,,"(591,337)","(692,229)","(741,186)",,"(524,453)","(641,259)","(1121,572)","(715,218)",,,,,,,"(815,188)",,"(1064,552)",,,,,,
1417,,,,,,,,"(1321,382)",,"(1057,177)",,,,,,,,,,,,,,"(653,341)",,,,"(591,335)","(693,231)","(738,186)",,,"(640,259)","(1120,569)","(715,219)",,,,,,,"(814,191)",,"(1068,552)",,,,,,
1418,,,,,,,,,,"(1056,177)",,,,,,,,,,,,,,"(657,336)",,,,"(591,334)","(694,231)","(733,186)",,,"(639,259)","(1118,566)","(715,212)",,,,,,,"(814,195)",,"(1070,552)",,,,,,
1419,,,,,,,,,,"(1058,182)",,,,,,,,,,,,,,"(658,336)",,,,"(592,331)","(698,232)","(732,186)",,"(534,456)","(639,258)","(1117,563)","(715,210)",,,,,,,"(809,201)",,"(1075,550)",,,,,,
1420,,,,,,,,,,"(1058,186)",,,,,,,,,,,,,,"(660,333)",,,,"(592,327)","(700,232)","(732,186)",,"(535,456)","(638,258)","(1116,561)","(715,207)",,,,,,,"(807,203)",,"(1082,545)",,,,,,
1421,,,,,,,,"(1324,386)",,"(1060,189)",,,,,,,,,,,,,,"(664,329)",,,,"(590,321)","(706,234)","(732,186)",,,"(637,258)","(1113,560)","(715,202)",,,,,,,"(804,206)",,"(1083,543)",,,,,,
1422,,,,,,,,,,"(1062,193)",,,,,,,,,,,,,,"(662,330)",,,,"(589,318)","(710,235)","(733,184)",,,"(638,258)","(1114,559)","(714,201)",,,,,,,"(799,207)",,"(1085,537)",,,,,,
1423,,,,,,,,"(1326,389)",,"(1063,196)",,,,,,,,,,,,,,"(661,329)",,,,"(588,315)","(715,237)","(733,184)",,,"(638,257)","(1115,559)","(714,201)",,,,,,,"(795,208)",,"(1087,530)",,,,,,
1424,,,,,,,,"(1327,394)",,"(1064,201)",,,,,,,,,,,,,,,,,,"(661,329)","(718,240)","(733,184)",,,"(638,257)","(1115,559)","(714,201)",,,,,,,"(790,210)",,"(1090,524)",,,,,,
1425,,,,,,,,"(1328,396)",,"(1063,205)",,,,,,,,,,,,,,,,,,"(664,327)","(723,241)","(732,184)",,,"(637,257)","(1115,559)","(714,201)",,,,,,,"(784,209)",,"(1088,521)",,,,,,
1426,,,,,,,,,,"(1063,210)",,,,,,,,,,,,,,,,,,"(664,327)","(726,242)","(734,183)",,,"(636,257)","(1115,559)","(714,201)",,,,,,,"(780,206)",,"(1089,515)",,,,,,
1427,,,,,,"(588,317)",,"(1330,404)",,"(1061,214)",,,,,,,,,,,,,,"(656,334)",,,,"(664,328)","(731,243)","(732,184)",,,"(633,256)","(1116,559)","(714,201)",,,,,,,"(778,204)",,"(1090,509)",,,,,,
1428,,,,,,"(588,314)",,"(1330,407)",,"(1062,217)",,,,,,,,,,,,,,,,,,"(664,327)","(736,242)","(732,184)",,,"(634,256)","(1112,556)","(714,201)",,,,,,,"(773,200)",,"(1091,503)",,,,,,
1429,,,,,,"(588,310)",,"(1332,410)",,"(1063,220)",,,,,,,,,,,,,,,,,,"(664,326)","(738,241)","(732,183)",,,"(635,256)","(1108,551)","(714,201)",,,,,,,"(771,196)",,"(1092,498)",,,,,,
1430,,,,,,"(590,310)",,"(1332,413)",,"(1062,224)",,,,,,,,,,,,,,"(653,333)",,,,"(664,327)","(742,240)","(732,185)",,,"(632,256)","(1107,547)","(713,203)",,,,,,,"(768,194)",,"(1090,492)",,,,,,
1431,,,,,,"(591,308)",,,,"(1061,227)",,,,,,,,,,,,,,,,,,"(660,328)","(749,236)","(733,184)",,,"(632,256)","(1102,543)","(714,206)",,,,,,,"(766,188)",,"(1090,485)",,,,,,
1432,,,,,,"(596,304)",,"(1334,420)",,"(1062,234)",,,,,,,,,,,,,,,,,,"(660,328)","(750,236)","(732,184)",,,"(632,256)","(1101,540)","(712,204)",,,,,,,"(763,184)",,"(1089,481)",,,,,,
1433,,,,,,"(599,301)",,"(1334,424)",,"(1060,236)",,,,,,,,,,,,,,,,,,"(664,326)","(757,233)","(732,185)",,,"(632,256)","(1101,538)","(711,205)",,,,,,,"(762,180)",,"(1087,475)",,,,,,
1434,,,,,,"(604,298)",,"(1332,427)",,"(1059,243)",,,,,,,,,,,,,,,,,,"(664,326)","(761,229)","(732,184)",,"(519,467)","(632,256)","(1098,533)","(708,205)",,,,,,,"(761,173)",,"(1087,469)",,,,,,
1435,,,,,,"(606,295)",,"(1331,430)",,"(1059,247)",,,,,,,,,,,,,,,,,,"(663,326)","(760,228)","(729,186)",,,"(631,257)","(1098,532)","(704,203)",,,,,,,"(759,168)",,"(1087,465)",,,,,,
1436,,,,,,"(613,292)",,"(1329,432)",,"(1059,251)",,,,,,,,,,,,,,,,,,"(660,328)","(764,225)","(727,188)",,"(517,477)","(632,257)","(1098,532)","(701,202)",,,,,,,"(756,165)",,"(1087,459)",,,,,,
1437,,,,,,"(617,289)",,"(1327,436)",,"(1058,254)","(1346,553)",,,,,,,,,,,,,,,,,"(664,326)","(770,219)","(724,190)",,,"(629,258)","(1098,532)","(695,201)",,,,,,,"(755,162)",,"(1090,451)",,,,,,
1438,,,,,,"(618,289)",,"(1326,439)",,"(1057,259)","(1346,555)",,,,,,,,,,,,,,,,,"(661,328)","(769,219)","(720,190)",,,"(632,257)","(1098,531)","(689,201)","(749,150)",,,,,,"(754,161)",,"(1090,448)",,,,,,
1439,,,,,,"(620,287)",,"(1325,440)",,"(1057,261)",,,,,,,,,,,,,,,,,,"(660,328)","(771,216)","(718,189)",,,"(629,258)","(1094,528)","(748,149)",,,,,,,"(754,162)",,"(1090,444)",,,,,,
1440,,,,,,"(623,286)",,"(1321,445)",,"(1057,260)",,,,,,,,,,,,,,,,,,"(660,329)","(775,209)","(715,190)",,,"(630,257)","(1091,524)","(748,149)",,,,,,,"(754,162)",,"(1091,438)",,,,,,
1441,"(671,217)",,,,,"(627,284)",,"(1319,447)",,"(1057,263)",,,,,,,,,,,,,,,,,,"(663,327)","(775,205)","(710,188)",,,"(627,258)","(1084,516)","(748,149)",,,,,,,"(754,162)",,"(1093,435)",,,,,,
1442,"(667,219)",,,,,"(635,279)",,"(1312,451)",,"(1055,264)",,,,,,,,,,,,,,,,,,"(663,326)","(777,201)","(706,187)",,,"(628,256)","(1081,512)","(748,149)",,,,,,,"(754,161)",,"(1096,428)",,,,,,
1443,"(664,225)",,,,,"(641,278)",,"(1311,455)",,"(1056,264)","(1344,554)",,,,,,,,,,,,,,,,,"(663,326)","(775,200)","(704,187)",,,"(628,257)","(1080,508)","(749,148)",,,,,,,"(755,162)",,"(1096,425)",,,,,,
1444,"(661,229)",,,,,"(643,278)",,"(1309,457)",,"(1056,264)","(1343,553)",,,,,,,,,,,,,,,,,"(663,327)",,"(702,188)",,,"(627,257)","(1078,504)","(778,194)",,,,,,,"(756,161)",,"(1098,419)",,,,,,
1445,"(660,229)",,,,,"(648,275)",,"(1304,461)",,"(1056,263)","(1344,555)",,,,,,,,,,,,,,,,,"(663,326)",,"(699,190)",,,"(627,258)","(1077,501)","(779,191)",,,,,,,"(756,161)",,"(1101,412)",,,,,,
1446,"(655,232)",,,,,"(657,271)",,"(1302,466)",,"(1056,263)","(1343,554)",,,,,,,,,,,,,,,,,"(663,326)",,"(696,192)",,,"(629,256)","(1075,499)","(781,192)","(750,149)",,,,,,"(756,161)",,"(1103,410)",,,,,,
1447,"(655,231)",,,,,"(658,268)",,"(1300,469)",,"(1056,264)","(1343,553)",,,,,,,,,,,,,,,,,"(663,326)",,"(692,196)",,,"(630,255)","(1074,499)","(789,189)",,,,,,,"(757,161)",,"(1104,406)",,,,,,
1448,,,,,,"(665,262)",,"(1300,473)",,"(1056,264)","(1342,553)",,,,,,,,,,,,,,,,,"(663,326)",,"(690,197)",,,"(651,233)","(1074,499)","(792,190)",,,,,,,"(758,163)",,"(1103,408)",,,,,,
1449,,,,,,"(667,259)",,"(1300,477)",,"(1056,263)","(1342,553)",,,,,,,,,,,,,,,,,"(663,326)",,"(685,201)",,,"(648,239)","(1074,498)","(796,192)",,,,,,,"(757,163)",,"(1103,408)",,,,,,
1450,,,,,,"(670,254)",,"(1298,482)",,"(1056,263)","(1341,554)",,,,,,,,,,,,,,,,,"(663,326)",,"(682,202)",,,"(642,241)","(1075,499)","(799,195)",,,,,,,"(758,163)",,"(1103,407)",,,,,,
1451,,,,,,,,"(1299,486)",,"(1056,263)","(1340,552)",,,,,,,,,,,,,,,,,"(663,326)",,"(679,206)",,,"(674,250)","(1073,497)","(802,198)","(737,167)",,,,,,"(758,161)",,"(1102,408)",,,,,,
1452,,,,,,,,"(1299,489)",,"(1053,266)","(1339,553)",,,,,,,,,,,,,,,,,"(660,328)",,"(743,174)",,,"(679,245)","(1070,494)","(805,200)",,,,,,,"(761,162)",,"(1102,409)",,,"(1086,904)",,,
1453,,,,,,,,"(1301,496)",,"(1051,268)","(1337,553)",,,,,,,,,,,,,,,,,"(664,327)",,"(755,146)",,,"(683,238)","(1063,490)","(806,202)",,,,,,,"(763,160)",,"(1102,408)",,,"(1088,904)",,,
1454,,,,,,,,"(1301,498)",,"(1048,271)","(1336,552)",,,,,,,,,,,,,,,,,"(664,327)",,"(754,146)",,,"(686,233)","(1061,485)","(811,207)",,,,,,,"(761,158)",,"(1102,408)",,,"(1089,904)",,,
1455,"(667,215)",,,,,,,"(1301,502)",,"(1045,272)","(1333,550)",,,,,,,,,,,,,,,,,"(663,327)",,"(810,207)",,,"(688,229)","(1057,482)",,,,,,,,"(762,158)",,"(1102,409)",,,,,,
1456,"(666,216)",,,,,,,"(1304,510)",,"(1042,277)","(1330,547)",,,,,"(642,242)",,,,,,,,,,,,"(663,327)",,"(812,208)",,,"(687,229)","(1053,476)",,,,,,,,"(761,158)",,"(1102,409)",,,,,,
1457,"(663,218)",,,,,,,"(1303,511)",,"(1038,280)","(1327,545)",,,,,"(643,241)",,,,,,,,,,,,"(663,327)",,"(810,206)",,,"(688,229)","(1049,471)",,,,,,,,"(763,158)",,"(1102,409)",,,,,,
1458,"(662,225)",,,,,,,"(1307,519)",,"(1034,283)","(1325,542)",,,,,,,,,,,,,,,,,"(663,327)",,"(813,208)",,,"(689,227)","(1042,465)",,,,,,,,"(759,157)",,"(1101,408)",,,,,,
1459,"(659,228)",,,,,,,"(1308,524)",,"(1031,289)","(1323,537)",,,,,,,,,,,,,,,,,"(663,327)",,"(813,208)",,,"(689,227)","(1038,460)",,,,,,,,"(759,157)",,"(1096,408)",,,,,,
1460,"(658,227)",,,,,,,"(1316,532)",,"(1025,295)",,,,,,,,,,,,,,,,,,"(663,327)",,"(813,208)",,,"(689,227)","(1032,454)",,,,,,,,"(760,157)",,"(1092,407)",,,,,,
1461,"(659,228)",,,,,,,"(1316,533)",,"(1019,299)",,,,,,,,,,,,,,,,,,"(661,328)",,,,,"(690,226)","(1028,449)",,,,,,,,"(760,157)",,"(1085,407)",,,,,,
1462,"(658,227)",,,,,,,"(1313,531)",,,,,,,,,,,,,,,,,,,,"(663,326)",,,,,"(690,226)","(1024,446)",,,,,"(1017,440)",,,"(760,157)",,"(1083,408)",,,,,,
1463,"(658,228)",,,,,,,"(1310,530)",,"(1011,307)",,,,,,,,,,,,,,,,,,"(663,326)",,"(820,214)",,,"(693,222)","(1014,439)",,,,,,,,"(759,157)",,"(1077,408)",,,,,,
1464,"(657,229)",,,,,,,"(1309,530)",,"(1007,311)",,,,,,,,,,,,,,,,,,"(664,326)",,"(825,217)",,,"(696,215)","(1008,433)",,,,,,,,"(755,156)",,"(1071,407)",,,,,,
1465,"(653,235)",,,,,,,"(1315,542)",,"(1004,315)","(1304,517)",,,,,,,,,,,,,,,,,"(663,326)",,"(830,220)",,,"(699,208)","(1004,430)",,,,,,,,"(755,158)",,"(1066,407)",,,,"(1129,693)",,
1466,"(647,240)",,,,,,,"(1319,546)",,"(1002,316)","(1302,515)",,,,,,,,,,,,,,,,,"(663,326)",,"(830,220)",,,"(698,204)","(1003,428)",,,,,,,,"(752,158)",,"(1059,406)",,,,"(1128,688)",,
